period,variable,value
1,PH_5,0.010215425256315589
2,PH_5,-0.008923867626668
3,PH_5,-0.02193801512642844
4,PH_5,-0.030579617147039162
5,PH_5,-0.03617956575172647
6,PH_5,-0.039645530977460035
7,PH_5,-0.04160489862278302
8,PH_5,-0.04249743458523494
9,PH_5,-0.04263572675119367
10,PH_5,-0.04224491514377067
11,PH_5,-0.04148905921449192
12,PH_5,-0.040488841518627985
13,PH_5,-0.039333619012823194
14,PH_5,-0.03808975693754579
15,PH_5,-0.0368064932437596
16,PH_5,-0.035520142346863945
17,PH_5,-0.03425716568264799
18,PH_5,-0.03303645587185891
19,PH_5,-0.031871064854613856
20,PH_5,-0.03076953094972245
21,PH_5,-0.02973691066070103
22,PH_5,-0.028775588778421683
23,PH_5,-0.027885918916105118
24,PH_5,-0.027066732221034742
25,PH_5,-0.02631574218561769
26,PH_5,-0.025629866655136176
27,PH_5,-0.025005483288907282
28,PH_5,-0.02443863122209897
29,PH_5,-0.023925169072693465
30,PH_5,-0.02346089746433653
31,PH_5,-0.023041652707599346
32,PH_5,-0.022663377076815063
33,PH_5,-0.022322170153823272
34,PH_5,-0.022014324926047615
35,PH_5,-0.021736351683654644
36,PH_5,-0.021484992229676956
37,PH_5,-0.021257226476137377
38,PH_5,-0.021050273131838812
39,PH_5,-0.020861585880729245
40,PH_5,-0.020688846193417872
1,MC_5,0.011364768624697869
2,MC_5,0.0015553443417609942
3,MC_5,-0.00508016950613001
4,MC_5,-0.008825474332948434
5,MC_5,-0.010832180494430875
6,MC_5,-0.01181903034171547
7,MC_5,-0.01223122994076339
8,MC_5,-0.012341466757212344
9,MC_5,-0.012313923660538947
10,MC_5,-0.012244819541623875
11,MC_5,-0.012188063582879887
12,MC_5,-0.012171470973600293
13,MC_5,-0.012206995218366724
14,MC_5,-0.012297167913779106
15,MC_5,-0.012439135046118282
16,MC_5,-0.012627170502730302
17,MC_5,-0.012854225265658327
18,MC_5,-0.01311286653940974
19,MC_5,-0.01339583163405433
20,MC_5,-0.013696339374086455
21,MC_5,-0.014008249763868054
22,MC_5,-0.014326129609510343
23,MC_5,-0.01464526080786334
24,MC_5,-0.014961614655698657
25,MC_5,-0.015271807014942835
26,MC_5,-0.015573043726296676
27,MC_5,-0.01586306217529488
28,MC_5,-0.016140072673285714
29,MC_5,-0.01640270187162198
30,MC_5,-0.016649939495153945
31,MC_5,-0.01688108907919972
32,MC_5,-0.01709572300649315
33,MC_5,-0.017293641892741244
34,MC_5,-0.017474838213373606
35,MC_5,-0.01763946396868026
36,MC_5,-0.017787802129438063
37,MC_5,-0.017920241576857118
38,MC_5,-0.01803725524027267
39,MC_5,-0.018139381137414014
40,MC_5,-0.018227206031184173
1,L_5,-0.01033040158279137
2,L_5,0.006243205339223011
3,L_5,0.018458948995999917
4,L_5,0.0284861544851861
5,L_5,0.03654875813991491
6,L_5,0.042882082402563734
7,L_5,0.047715723077582324
8,L_5,0.05126440788902889
9,L_5,0.053723672746205466
10,L_5,0.05526839279492303
11,L_5,0.056052954693898524
12,L_5,0.056212326346491155
13,L_5,0.05586357355746594
14,L_5,0.0551075551984618
15,L_5,0.054030640880542734
16,L_5,0.05270636399698878
17,L_5,0.051196964767549036
18,L_5,0.04955480290411794
19,L_5,0.04782363417374701
20,L_5,0.046039753470452666
21,L_5,0.044233011509285845
22,L_5,0.04242771445877708
23,L_5,0.040643416672684826
24,L_5,0.038895616743266435
25,L_5,0.03719636672385376
26,L_5,0.035554803767070965
27,L_5,0.03397761272035712
28,L_5,0.03246942748474102
29,L_5,0.03103317821712691
30,L_5,0.02967039076309978
31,L_5,0.028381444057796287
32,L_5,0.027165790631556136
33,L_5,0.02602214480595628
34,L_5,0.024948642663398135
35,L_5,0.02394297741746992
36,L_5,0.02300251339906026
37,L_5,0.022124381501615907
38,L_5,0.021305558594916296
39,L_5,0.02054293311722956
40,L_5,0.019833358787779403
1,Y_6,-0.11685707684218236
2,Y_6,-0.1396811789526526
3,Y_6,-0.1460102875814181
4,Y_6,-0.1429399096309441
5,Y_6,-0.135070077940719
6,Y_6,-0.12508325126433514
7,Y_6,-0.11450083584708438
8,Y_6,-0.10414887314091174
9,Y_6,-0.09444305567950245
10,Y_6,-0.08556190625349867
11,Y_6,-0.07755102744136465
12,Y_6,-0.0703850901585905
13,Y_6,-0.06400408073078348
14,Y_6,-0.05833399770300224
15,Y_6,-0.0532982546642819
16,Y_6,-0.048823606619074304
17,Y_6,-0.04484291184894051
18,Y_6,-0.04129611604988164
19,Y_6,-0.0381302802588279
20,Y_6,-0.03529913111506611
21,Y_6,-0.03276240573846893
22,Y_6,-0.03048514085281253
23,Y_6,-0.028436983928291266
24,Y_6,-0.026591562873915682
25,Y_6,-0.02492592782041368
26,Y_6,-0.02342006628149928
27,Y_6,-0.02205648693022904
28,Y_6,-0.020819864667299473
29,Y_6,-0.01969673899039933
30,Y_6,-0.01867525797028595
31,Y_6,-0.017744960874063805
32,Y_6,-0.016896593360777114
33,Y_6,-0.016121950058779935
34,Y_6,-0.01541374014714337
35,Y_6,-0.014765472276909232
36,Y_6,-0.014171355777631357
37,Y_6,-0.013626215606925434
38,Y_6,-0.013125418926950632
39,Y_6,-0.012664811544344474
40,Y_6,-0.012240662741071462
1,PH_6,0.0037846614699109838
2,PH_6,-0.020915484633284267
3,PH_6,-0.03798139293431166
4,PH_6,-0.04911016246564463
5,PH_6,-0.05586420174511109
6,PH_6,-0.05947264404152472
7,PH_6,-0.060877965980926166
8,PH_6,-0.060787742127386975
9,PH_6,-0.059723281396379384
10,PH_6,-0.058061725657425366
11,PH_6,-0.05607074199823399
12,PH_6,-0.053936188826261354
13,PH_6,-0.051783663314727564
14,PH_6,-0.049694982587635064
15,PH_6,-0.04772060718552211
16,PH_6,-0.045888890356250434
17,PH_6,-0.04421288787161499
18,PH_6,-0.04269531887915095
19,PH_6,-0.04133214121569119
20,PH_6,-0.04011509851229196
21,PH_6,-0.039033510888084336
22,PH_6,-0.038075513734821806
23,PH_6,-0.037228897081923146
24,PH_6,-0.03648165837496091
25,PH_6,-0.035822351585348126
26,PH_6,-0.0352402931966607
27,PH_6,-0.03472566900154834
28,PH_6,-0.034269573384764954
29,PH_6,-0.03386400377083189
30,PH_6,-0.033501826344431836
31,PH_6,-0.03317672437627519
32,PH_6,-0.032883137033176454
33,PH_6,-0.032616194065535335
34,PH_6,-0.032371649986925655
35,PH_6,-0.03214582009631545
36,PH_6,-0.031935519802026704
37,PH_6,-0.03173800808430025
38,PH_6,-0.031550935504671154
39,PH_6,-0.03137229688028478
40,PH_6,-0.031200388549882285
1,MC_6,-0.0037756893466565937
2,MC_6,-0.03201839915565494
3,MC_6,-0.04832659023034155
4,MC_6,-0.05661799421647696
5,MC_6,-0.06004712763027514
6,MC_6,-0.060599119441272595
7,MC_6,-0.05951594290325716
8,MC_6,-0.05756786749778163
9,MC_6,-0.05522633423371051
10,MC_6,-0.052774035154080155
11,MC_6,-0.05037498107659758
12,MC_6,-0.048119069169116964
13,MC_6,-0.046050395661170314
14,MC_6,-0.044185205709381836
15,MC_6,-0.04252323671658384
16,MC_6,-0.041054850753875854
17,MC_6,-0.039765484571048365
18,MC_6,-0.038638392798007064
19,MC_6,-0.03765630726851899
20,MC_6,-0.03680241031527668
21,MC_6,-0.03606087614602299
22,MC_6,-0.035417142556672894
23,MC_6,-0.03485801649875731
24,MC_6,-0.034371679429862106
25,MC_6,-0.03394763430595284
26,MC_6,-0.03357662065375155
27,MC_6,-0.033250514279786536
28,MC_6,-0.032962221842702775
29,MC_6,-0.03270557646522774
30,MC_6,-0.03247523797729527
31,MC_6,-0.03226659973980518
32,MC_6,-0.03207570296373293
33,MC_6,-0.0318991587958551
34,MC_6,-0.03173407805099293
35,MC_6,-0.031578008241457754
36,MC_6,-0.031428877429094226
37,MC_6,-0.031284944366192696
38,MC_6,-0.03114475437405326
39,MC_6,-0.03100710041617839
40,MC_6,-0.030870988846573025
1,L_6,0.038339144633908875
2,L_6,0.04555853932240611
3,L_6,0.04913981960303942
4,L_6,0.05082556608730222
5,L_6,0.05101790732231788
6,L_6,0.05011374593240374
7,L_6,0.048458994212388806
8,L_6,0.04633397202611563
9,L_6,0.0439543717996108
10,L_6,0.04147910161387052
11,L_6,0.03902035602090512
12,L_6,0.03665358056807359
13,L_6,0.03442628946856601
14,L_6,0.03236539040829204
15,L_6,0.030483020969055016
16,L_6,0.028781059070383586
17,L_6,0.02725452399345841
18,L_6,0.02589408605159362
19,L_6,0.02468788047946578
20,L_6,0.023622790127899772
21,L_6,0.022685329984089536
22,L_6,0.021862238033517264
23,L_6,0.02114085286954567
24,L_6,0.020509338881536554
25,L_6,0.019956804400970637
26,L_6,0.01947334623830262
27,L_6,0.01905004495273314
28,L_6,0.018678928368816298
29,L_6,0.018352915780816374
30,L_6,0.018065751553381516
31,L_6,0.017811934106117224
32,L_6,0.017586644303864907
33,L_6,0.017385675867768065
34,L_6,0.017205369426152986
35,L_6,0.01704255112770793
36,L_6,0.01689447625982372
37,L_6,0.016758777991317562
38,L_6,0.016633421146410435
39,L_6,0.016516660783175017
40,L_6,0.0164070052710813
1,Y_7,-0.015735303891699238
2,Y_7,-0.10010117883063234
3,Y_7,-0.14648220782539184
4,Y_7,-0.16924505496578537
5,Y_7,-0.1774018035586568
6,Y_7,-0.1766924113612626
7,Y_7,-0.17076458179638446
8,Y_7,-0.16192748034511412
9,Y_7,-0.1516336240120908
10,Y_7,-0.14078726732959065
11,Y_7,-0.12994195637083658
12,Y_7,-0.1194272195447782
13,Y_7,-0.10942990194176537
14,Y_7,-0.10004643347074611
15,Y_7,-0.09131644435826236
16,Y_7,-0.08324439215333453
17,Y_7,-0.0758134703995418
18,Y_7,-0.06899453923524523
19,Y_7,-0.06275183944685614
20,Y_7,-0.05704662457562082
21,Y_7,-0.05183944350595403
22,Y_7,-0.047091547516502325
23,Y_7,-0.0427657293494632
24,Y_7,-0.03882679442992365
25,Y_7,-0.03524179483856519
26,Y_7,-0.0319801115009993
27,Y_7,-0.02901344064979997
28,Y_7,-0.026315721385427964
29,Y_7,-0.02386302853694078
30,Y_7,-0.021633446699758804
31,Y_7,-0.019606935817422986
32,Y_7,-0.017765195012239818
33,Y_7,-0.0160915289280302
34,Y_7,-0.014570719216558371
35,Y_7,-0.013188902708223193
36,Y_7,-0.01193345707944666
37,Y_7,-0.010792894345855009
38,Y_7,-0.009756762192968733
39,Y_7,-0.00881555295167582
40,Y_7,-0.007960619898364005
1,PH_7,0.06324557933994897
2,PH_7,0.0825813863052573
3,PH_7,0.0967933945649703
4,PH_7,0.10666190235921667
5,PH_7,0.11281587799640964
6,PH_7,0.115879005869452
7,PH_7,0.1164295702241084
8,PH_7,0.11498228317229904
9,PH_7,0.11198281300499528
10,PH_7,0.10780935060862845
11,PH_7,0.10277779091328125
12,PH_7,0.09714849901880142
13,PH_7,0.0911334909047748
14,PH_7,0.08490338488842933
15,PH_7,0.07859379755031193
16,PH_7,0.07231104568128845
17,PH_7,0.06613712358942549
18,PH_7,0.06013398398927019
19,PH_7,0.054347180131012716
20,PH_7,0.04880893889424388
21,PH_7,0.04354073671738862
22,PH_7,0.038555447001598596
23,PH_7,0.033859121746275624
24,PH_7,0.02945246324690919
25,PH_7,0.025332034626459034
26,PH_7,0.021491251269339314
27,PH_7,0.017921189119656327
28,PH_7,0.014611240382174366
29,PH_7,0.011549642431323814
30,PH_7,0.008723901651664282
31,PH_7,0.006121130442648161
32,PH_7,0.0037283126538436837
33,PH_7,0.0015325102066450981
34,PH_7,-0.00047897845824126104
35,PH_7,-0.002318499248723053
36,PH_7,-0.003997955240541906
37,PH_7,-0.005528745336486715
38,PH_7,-0.006921723703024325
39,PH_7,-0.008187175798665385
40,PH_7,-0.00933480754084894
1,MC_7,0.46556964622546704
2,MC_7,0.3976378013603259
3,MC_7,0.34455049974569174
4,MC_7,0.3023202267558903
5,MC_7,0.2676640350114998
6,MC_7,0.2384472128099036
7,MC_7,0.2132678338730901
8,MC_7,0.19119250815505776
9,MC_7,0.17158827395734189
10,MC_7,0.15401561909094538
11,MC_7,0.1381603676849226
12,MC_7,0.12379027652695213
13,MC_7,0.11072734031946278
14,MC_7,0.09883008358153623
