variable,shock,period,value
V_f_3,eps_pvstar,111,-0.003781985216490156
MC_f_3,eps_pvstar,111,0.0008002120034814907
PL_f_3,eps_pvstar,111,-0.024019008560228622
P_f_4,eps_pvstar,111,0.0005505842805470746
PM_f_4,eps_pvstar,111,-0.005172254335606844
PH_f_4,eps_pvstar,111,0.0005505837749453784
Cg_f_4,eps_pvstar,111,-0.03665161982608757
CHg_f_4,eps_pvstar,111,-0.03665161932099095
CFg_f_4,eps_pvstar,111,-0.056136951440728985
L_f_4,eps_pvstar,111,0.0614428226248659
Y_f_4,eps_pvstar,111,0.04178714875673201
M_f_4,eps_pvstar,111,0.04636541924517381
V_f_4,eps_pvstar,111,0.0261833011751173
MC_f_4,eps_pvstar,111,0.0005505837749453798
PL_f_4,eps_pvstar,111,-0.02401900856022864
P_f_5,eps_pvstar,111,-0.00640614792637635
PM_f_5,eps_pvstar,111,-0.0033442899919976198
PH_f_5,eps_pvstar,111,-0.006406147926375806
Cg_f_5,eps_pvstar,111,-0.029694897592360846
CHg_f_5,eps_pvstar,111,-0.029694912099332397
L_f_5,eps_pvstar,111,0.06108112714312643
Y_f_5,eps_pvstar,111,0.046990838636044474
M_f_5,eps_pvstar,111,0.044541352288541954
V_f_5,eps_pvstar,111,0.02582160569337322
MC_f_5,eps_pvstar,111,-0.006406147926375809
PL_f_5,eps_pvstar,111,-0.02401900856022876
P_f_6,eps_pvstar,111,-0.010460220410143516
PM_f_6,eps_pvstar,111,-0.007289823254048867
PH_f_6,eps_pvstar,111,-0.010537498262867548
Cs_f_6,eps_pvstar,111,-0.02564081513539797
CHs_f_6,eps_pvstar,111,-0.02556361456052828
CFs_f_6,eps_pvstar,111,-0.056125913184115965
L_f_6,eps_pvstar,111,0.051758891786010834
Y_f_6,eps_pvstar,111,0.040973683548122135
M_f_6,eps_pvstar,111,0.038375543541067175
V_f_6,eps_pvstar,111,0.016499370336257514
MC_f_6,eps_pvstar,111,-0.010537498262867538
PL_f_6,eps_pvstar,111,-0.02401900856022867
P_f_7,eps_pvstar,111,-0.005502758066546021
PM_f_7,eps_pvstar,111,-0.006655807591473929
PH_f_7,eps_pvstar,111,-0.00698493366323807
Cs_f_7,eps_pvstar,111,-0.03059827747899591
CHs_f_7,eps_pvstar,111,-0.029117584057901824
CFs_f_7,eps_pvstar,111,-0.05613087064618801
L_f_7,eps_pvstar,111,0.041901517411452566
Y_f_7,eps_pvstar,111,0.028274257493860575
M_f_7,eps_pvstar,111,0.02801095663644925
V_f_7,eps_pvstar,111,0.006641995961699588
MC_f_7,eps_pvstar,111,-0.0069849336632380665
PL_f_7,eps_pvstar,111,-0.024019008560228636
P_f_8,eps_pvstar,111,-0.01283941239169676
PM_f_8,eps_pvstar,111,-0.012136196736050998
PH_f_8,eps_pvstar,111,-0.012839412391696862
Cs_f_8,eps_pvstar,111,-0.023261623153839086
CHs_f_8,eps_pvstar,111,-0.02326162315383508
L_f_8,eps_pvstar,111,0.04871355743266287
Y_f_8,eps_pvstar,111,0.039769880497837334
M_f_8,eps_pvstar,111,0.0392073079733207
V_f_8,eps_pvstar,111,0.013454035982909162
MC_f_8,eps_pvstar,111,-0.012839412391696841
PL_f_8,eps_pvstar,111,-0.024019008560228747
P_f_9,eps_pvstar,111,-0.009153757661776818
PM_f_9,eps_pvstar,111,-0.007750297622576277
PH_f_9,eps_pvstar,111,-0.009153757661777449
Cs_f_9,eps_pvstar,111,-0.02694727788376406
CHs_f_9,eps_pvstar,111,-0.026947277883763887
L_f_9,eps_pvstar,111,0.03458731660343352
Y_f_9,eps_pvstar,111,0.022695115884672636
M_f_9,eps_pvstar,111,0.021572347853311715
V_f_9,eps_pvstar,111,-0.0006722048463198511
MC_f_9,eps_pvstar,111,-0.009153757661777442
PL_f_9,eps_pvstar,111,-0.024019008560228705
P_f_10,eps_pvstar,111,-0.015264161574492502
PM_f_10,eps_pvstar,111,-0.010721313468905879
PH_f_10,eps_pvstar,111,-0.015374883415230271
Cs_f_10,eps_pvstar,111,-0.020836873971052768
CHs_f_10,eps_pvstar,111,-0.020726262852157833
CFs_f_10,eps_pvstar,111,-0.05612110924316863
L_f_10,eps_pvstar,111,0.05133236779091588
Y_f_10,eps_pvstar,111,0.04441706767491729
M_f_10,eps_pvstar,111,0.04069421171785776
V_f_10,eps_pvstar,111,0.016072846341162475
MC_f_10,eps_pvstar,111,-0.01537488341523027
PL_f_10,eps_pvstar,111,-0.024019008560228667
P_f_11,eps_pvstar,111,-0.016709361208520613
PM_f_11,eps_pvstar,111,-0.006407527281941077
PH_f_11,eps_pvstar,111,-0.016709898566175403
Cs_f_11,eps_pvstar,111,-0.01939167433701791
CHs_f_11,eps_pvstar,111,-0.019391137516721096
CFs_f_11,eps_pvstar,111,-0.05611966407495673
L_f_11,eps_pvstar,111,0.02797188027688207
Y_f_11,eps_pvstar,111,0.02212459228163952
M_f_11,eps_pvstar,111,0.0138826952542521
V_f_11,eps_pvstar,111,-0.007287641172871283
MC_f_11,eps_pvstar,111,-0.016709898566175413
PL_f_11,eps_pvstar,111,-0.024019008560228622
P_f_12,eps_pvstar,111,-0.017178234005690077
PM_f_12,eps_pvstar,111,-0.006620657667747246
PH_f_12,eps_pvstar,111,-0.017178234005691198
Cs_f_12,eps_pvstar,111,-0.018922801539777233
CHs_f_12,eps_pvstar,111,-0.018922801539746497
L_f_12,eps_pvstar,111,0.11125484324641242
Y_f_12,eps_pvstar,111,0.10578222360278264
M_f_12,eps_pvstar,111,0.09733616253242751
V_f_12,eps_pvstar,111,0.07599532179665906
MC_f_12,eps_pvstar,111,-0.017178234005691195
PL_f_12,eps_pvstar,111,-0.02401900856022871
Y_g,eps_pvstar,111,0.02704452070159159
Y_s,eps_pvstar,111,0.03725910250919081
AUX_ENDO_LAG_20_1,eps_pvstar,111,-3.349243010398547e-21
AUX_ENDO_LAG_21_1,eps_pvstar,111,-5.748239500015841e-22
chi,eps_pvstar,112,-2.3696306249577713e-21
xi,eps_pvstar,112,-1.586155653983799e-21
w,eps_pvstar,112,-0.02359882382491279
VA,eps_pvstar,112,0.03330759150348033
C,eps_pvstar,112,-0.035521312166497225
Ctot,eps_pvstar,112,-0.03211859078989191
Ctotg,eps_pvstar,112,-0.04322823710035997
Ctots,eps_pvstar,112,-0.023831087881631054
M,eps_pvstar,112,0.03034019452703288
C_g,eps_pvstar,112,-0.04399717239825977
C_s,eps_pvstar,112,-0.02428586953369677
p_g,eps_pvstar,112,0.008475860231762535
p_s,eps_pvstar,112,-0.01123544263280024
N,eps_pvstar,112,0.04744380050808923
pi,eps_pvstar,112,0.0008041930235724529
pi_g,eps_pvstar,112,0.0006452167896065828
pi_s,eps_pvstar,112,0.001014928961620247
r,eps_pvstar,112,0.0020941640033869096
om_g,eps_pvstar,112,-2.712886838426376e-21
om_s,eps_pvstar,112,-4.6560739950180555e-22
Y,eps_pvstar,112,0.03174413999715933
PV,eps_pvstar,112,0.019753107040567326
r_star,eps_pvstar,112,0.001665846641017692
Rworld,eps_pvstar,112,1.6065791404197528e-16
pi_e,eps_pvstar,112,0.00043647161070799504
Bstar,eps_pvstar,112,1.0364894690787663
Pipstar,eps_pvstar,112,2.626776520039798e-16
Q,eps_pvstar,112,0.019728101295313404
TB,eps_pvstar,112,2.5611951076206942
PX,eps_pvstar,112,-0.00862300943370806
X,eps_pvstar,112,0.099228887551582
Ystar,eps_pvstar,112,9.601390404934078e-17
V,eps_pvstar,112,0.007209353975007007
PVstar,eps_pvstar,112,2.500574525369466e-5
GDP,eps_pvstar,112,0.023980648004087526
IMP,eps_pvstar,112,-0.016200938625678885
mkupV,eps_pvstar,112,0.0
CFs,eps_pvstar,112,-0.055248999484812204
CFg,eps_pvstar,112,-0.055264537217431624
PH_1,eps_pvstar,112,-0.005344051651922874
PH_2,eps_pvstar,112,-0.00583589548214422
PH_3,eps_pvstar,112,0.0007621724805339695
PH_4,eps_pvstar,112,0.0005398899334815475
PH_5,eps_pvstar,112,-0.006305089474271697
PH_6,eps_pvstar,112,-0.010375732375833398
PH_7,eps_pvstar,112,-0.006869458251982101
PH_8,eps_pvstar,112,-0.012622057404749337
PH_9,eps_pvstar,112,-0.009006378130640192
PH_10,eps_pvstar,112,-0.015115797806712036
PH_11,eps_pvstar,112,-0.016423273893914563
PH_12,eps_pvstar,112,-0.016880441146337924
P_1,eps_pvstar,112,-0.0037696301862465086
P_2,eps_pvstar,112,-0.005816335205148703
P_3,eps_pvstar,112,0.01001924544298843
P_4,eps_pvstar,112,0.0005398904315246321
P_5,eps_pvstar,112,-0.006305089474272198
P_6,eps_pvstar,112,-0.010299626721876752
P_7,eps_pvstar,112,-0.005410181641839819
P_8,eps_pvstar,112,-0.012622057404748158
P_9,eps_pvstar,112,-0.009006378130639724
P_10,eps_pvstar,112,-0.015006830288183925
P_11,eps_pvstar,112,-0.016422745143717776
P_12,eps_pvstar,112,-0.01688044114633644
L_1,eps_pvstar,112,0.04514654975898989
L_2,eps_pvstar,112,0.07038134213931628
L_3,eps_pvstar,112,0.031004051458548804
L_4,eps_pvstar,112,0.06049820166408839
L_5,eps_pvstar,112,0.060131441820018006
L_6,eps_pvstar,112,0.050962276315600664
L_7,eps_pvstar,112,0.041261165105521504
L_8,eps_pvstar,112,0.0479626491149271
L_9,eps_pvstar,112,0.034045081820434864
L_10,eps_pvstar,112,0.05056199061435969
L_11,eps_pvstar,112,0.027521838631883865
L_12,eps_pvstar,112,0.1095181387996403
M_1,eps_pvstar,112,0.03025928360065472
M_2,eps_pvstar,112,0.05615689821427555
M_3,eps_pvstar,112,0.01480475676894115
M_4,eps_pvstar,112,0.045695060426348265
M_5,eps_pvstar,112,0.043895667590169
M_6,eps_pvstar,112,0.03782445720461307
M_7,eps_pvstar,112,0.027623805192956975
M_8,eps_pvstar,112,0.03862981493764479
M_9,eps_pvstar,112,0.021266119461594856
M_10,eps_pvstar,112,0.04011939928057524
M_11,eps_pvstar,112,0.013691770345230706
M_12,eps_pvstar,112,0.0958527663798602
Y_1,eps_pvstar,112,0.030515651014721503
Y_2,eps_pvstar,112,0.056159235786672576
Y_3,eps_pvstar,112,0.011496885000457984
Y_4,eps_pvstar,112,0.04117906534663641
Y_5,eps_pvstar,112,0.04629256199903852
Y_6,eps_pvstar,112,0.04036910567413524
Y_7,eps_pvstar,112,0.027871723919656963
Y_8,eps_pvstar,112,0.0391757724802561
Y_9,eps_pvstar,112,0.02236763451667664
Y_10,eps_pvstar,112,0.043769421133323834
Y_11,eps_pvstar,112,0.021778653197093264
Y_12,eps_pvstar,112,0.1041412506540446
PM_1,eps_pvstar,112,-0.00498974112699233
PM_2,eps_pvstar,112,-0.005818268918609071
PM_3,eps_pvstar,112,-0.0033497054628982047
PM_4,eps_pvstar,112,-0.005094897277730368
PM_5,eps_pvstar,112,-0.003304106037603307
PM_6,eps_pvstar,112,-0.0071765499361770395
PM_7,eps_pvstar,112,-0.006552123934205704
PM_8,eps_pvstar,112,-0.011932781103309784
PM_9,eps_pvstar,112,-0.007625120876361826
PM_10,eps_pvstar,112,-0.01054558465768239
PM_11,eps_pvstar,112,-0.006311238466597792
PM_12,eps_pvstar,112,-0.006517108300174669
PL_1,eps_pvstar,112,-0.023598823824913524
PL_2,eps_pvstar,112,-0.023598823824912688
PL_3,eps_pvstar,112,-0.023598823824913323
PL_4,eps_pvstar,112,-0.02359882382491235
PL_5,eps_pvstar,112,-0.02359882382491392
PL_6,eps_pvstar,112,-0.023598823824912286
PL_7,eps_pvstar,112,-0.023598823824912338
PL_8,eps_pvstar,112,-0.023598823824912775
PL_9,eps_pvstar,112,-0.023598823824912348
PL_10,eps_pvstar,112,-0.02359882382491288
PL_11,eps_pvstar,112,-0.023598823824913517
PL_12,eps_pvstar,112,-0.023598823824906325
MC_1,eps_pvstar,112,-0.005310200394575927
MC_2,eps_pvstar,112,-0.005821190884105311
MC_3,eps_pvstar,112,0.0007851342477054424
MC_4,eps_pvstar,112,0.0005500965719094927
MC_5,eps_pvstar,112,-0.006300224048690171
MC_6,eps_pvstar,112,-0.010357360523079777
MC_7,eps_pvstar,112,-0.0068620223425806684
MC_8,eps_pvstar,112,-0.01261522803157389
MC_9,eps_pvstar,112,-0.00900201469521399
MC_10,eps_pvstar,112,-0.015108111973618004
MC_11,eps_pvstar,112,-0.016419842031425977
MC_12,eps_pvstar,112,-0.01687771364290504
V_1,eps_pvstar,112,0.010465005066606248
V_2,eps_pvstar,112,0.035699797446933794
V_3,eps_pvstar,112,-0.003677493233831982
V_4,eps_pvstar,112,0.0258166569717095
V_5,eps_pvstar,112,0.025449897127632213
V_6,eps_pvstar,112,0.016280731623217307
V_7,eps_pvstar,112,0.006579620413138291
V_8,eps_pvstar,112,0.0132811044225429
V_9,eps_pvstar,112,-0.0006364628719486449
V_10,eps_pvstar,112,0.01588044592197522
V_11,eps_pvstar,112,-0.007159706060501583
V_12,eps_pvstar,112,0.07483659410726647
CHg_1,eps_pvstar,112,-0.03017883493604328
CFg_1,eps_pvstar,112,-0.055250896469919805
Cg_1,eps_pvstar,112,-0.031751681980253244
CHg_2,eps_pvstar,112,-0.029685433642812478
Cg_2,eps_pvstar,112,-0.02970497494263136
CHg_3,eps_pvstar,112,-0.03629274171999406
CFg_3,eps_pvstar,112,-0.05526468534546646
Cg_3,eps_pvstar,112,-0.04554055760948575
CHg_4,eps_pvstar,112,-0.036061202100479146
CFg_4,eps_pvstar,112,-0.055255280747433785
Cg_4,eps_pvstar,112,-0.03606120259802362
CHg_5,eps_pvstar,112,-0.02921622937210482
Cg_5,eps_pvstar,112,-0.029216227031089836
CHs_6,eps_pvstar,112,-0.025145655896317523
CFs_6,eps_pvstar,112,-0.05524436647405343
Cs_6,eps_pvstar,112,-0.025221685444620345
CHs_7,eps_pvstar,112,-0.028653313191125136
CFs_7,eps_pvstar,112,-0.05524925591839913
Cs_7,eps_pvstar,112,-0.030111130524656818
CHs_8,eps_pvstar,112,-0.022899254761749845
Cs_8,eps_pvstar,112,-0.022899254761750504
CHs_9,eps_pvstar,112,-0.026514934035857397
Cs_9,eps_pvstar,112,-0.02651493403585749
CHs_10,eps_pvstar,112,-0.02040562332731306
CFs_10,eps_pvstar,112,-0.05523965927115208
Cs_10,eps_pvstar,112,-0.020514481878317756
CHs_11,eps_pvstar,112,-0.01909803880133236
CFs_11,eps_pvstar,112,-0.05523824337703558
Cs_11,eps_pvstar,112,-0.019098567022779376
CHs_12,eps_pvstar,112,-0.018640871020424343
Cs_12,eps_pvstar,112,-0.01864087102029592
C_f,eps_pvstar,112,-0.03543804305769541
C_g_f,eps_pvstar,112,-0.043898986220517904
C_s_f,eps_pvstar,112,-0.024222374213954394
CFs_f,eps_pvstar,112,-0.05509889408949391
CFg_f,eps_pvstar,112,-0.05511440228191495
PV_f,eps_pvstar,112,0.019686194303181987
p_g_f,eps_pvstar,112,0.008460943162822745
p_s_f,eps_pvstar,112,-0.011215668843740747
r_f,eps_pvstar,112,0.0013015500455339914
N_f,eps_pvstar,112,0.04729924254290163
w_f,eps_pvstar,112,-0.0235768435724976
Y_f,eps_pvstar,112,0.03161517533712959
Ctot_f,eps_pvstar,112,-0.03204162029585589
Ctots_f,eps_pvstar,112,-0.02376802403125247
Ctotg_f,eps_pvstar,112,-0.04313262433323979
VA_f,eps_pvstar,112,0.033188888244206495
GDP_f,eps_pvstar,112,0.023899314235147
TB_f,eps_pvstar,112,2.554094966398731
M_f,eps_pvstar,112,0.03020186213683567
r_star_f,eps_pvstar,112,0.0016613566454353247
pi_e_f,eps_pvstar,112,-0.000366420532640887
Q_f,eps_pvstar,112,0.019661188557928352
Bstar_f,eps_pvstar,112,1.033692835622953
PX_f,eps_pvstar,112,-0.00860095132147268
X_f,eps_pvstar,112,0.09891748957791047
IMP_f,eps_pvstar,112,-0.01618338027687696
V_f,eps_pvstar,112,0.007147460674702164
Y_g_f,eps_pvstar,112,0.026422876910910255
Y_s_f,eps_pvstar,112,0.0364449447011423
P_f_1,eps_pvstar,112,-0.0037281611377445517
PM_f_1,eps_pvstar,112,-0.004963880618942635
PH_f_1,eps_pvstar,112,-0.0052953284047049754
Cg_f_1,eps_pvstar,112,-0.031709881919950646
CHg_f_1,eps_pvstar,112,-0.030144281820256472
CFg_f_1,eps_pvstar,112,-0.055100823005474774
L_f_1,eps_pvstar,112,0.04498949392889374
Y_f_1,eps_pvstar,112,0.030364281794661753
M_f_1,eps_pvstar,112,0.030099123566051884
V_f_1,eps_pvstar,112,0.01037906362835151
MC_f_1,eps_pvstar,112,-0.005295328404704978
PL_f_1,eps_pvstar,112,-0.023576843572497695
P_f_2,eps_pvstar,112,-0.005790014264095465
PM_f_2,eps_pvstar,112,-0.005798048293509114
PH_f_2,eps_pvstar,112,-0.005809503218589778
Cg_f_2,eps_pvstar,112,-0.029648039165159772
CHg_f_2,eps_pvstar,112,-0.029628580563172194
L_f_2,eps_pvstar,112,0.0701598682945424
Y_f_2,eps_pvstar,112,0.0559459960114183
M_f_2,eps_pvstar,112,0.05593683207135378
V_f_2,eps_pvstar,112,0.035549437994000295
MC_f_2,eps_pvstar,112,-0.005809503218589778
PL_f_2,eps_pvstar,112,-0.023576843572497574
P_f_3,eps_pvstar,112,0.00999857585194217
PM_f_3,eps_pvstar,112,-0.003322528377254333
PH_f_3,eps_pvstar,112,0.0007854809320546862
Cg_f_3,eps_pvstar,112,-0.04543661890963724
CHg_f_3,eps_pvstar,112,-0.0362327370846704
CFg_f_3,eps_pvstar,112,-0.055114549742424516
L_f_3,eps_pvstar,112,0.030899790791785516
Y_f_3,eps_pvstar,112,0.011409931188148346
M_f_3,eps_pvstar,112,0.014696338635595543
V_f_3,eps_pvstar,112,-0.0037106395087540974
MC_f_3,eps_pvstar,112,0.0007854809320546876
PL_f_3,eps_pvstar,112,-0.023576843572497556
P_f_4,eps_pvstar,112,0.0005404485960935499
PM_f_4,eps_pvstar,112,-0.005077038508146238
PH_f_4,eps_pvstar,112,0.0005404480997994555
Cg_f_4,eps_pvstar,112,-0.03597849165378886
CHg_f_4,eps_pvstar,112,-0.03597849115799056
CFg_f_4,eps_pvstar,112,-0.055105118563431275
L_f_4,eps_pvstar,112,0.06031573547411441
Y_f_4,eps_pvstar,112,0.041021902136282
M_f_4,eps_pvstar,112,0.04551589142263859
V_f_4,eps_pvstar,112,0.025705305173575294
MC_f_4,eps_pvstar,112,0.0005404480997994568
PL_f_4,eps_pvstar,112,-0.02357684357249757
P_f_5,eps_pvstar,112,-0.006288217400136403
PM_f_5,eps_pvstar,112,-0.0032827250885349006
PH_f_5,eps_pvstar,112,-0.006288217400135867
Cg_f_5,eps_pvstar,112,-0.029149835447730643
CHg_f_5,eps_pvstar,112,-0.02914984968846983
L_f_5,eps_pvstar,112,0.05996077131292041
Y_f_5,eps_pvstar,112,0.04612987037503134
M_f_5,eps_pvstar,112,0.04372547652575059
V_f_5,eps_pvstar,112,0.02535034101237676
MC_f_5,eps_pvstar,112,-0.00628821740013587
PL_f_5,eps_pvstar,112,-0.023576843572497695
P_f_6,eps_pvstar,112,-0.010267658622352915
PM_f_6,eps_pvstar,112,-0.007155625183316447
PH_f_6,eps_pvstar,112,-0.010343513870113221
Cs_f_6,eps_pvstar,112,-0.02517038443534338
CHs_f_6,eps_pvstar,112,-0.025094605042832414
CFs_f_6,eps_pvstar,112,-0.05509428350822141
L_f_6,eps_pvstar,112,0.050809461825381964
Y_f_6,eps_pvstar,112,0.04022279806347465
M_f_6,eps_pvstar,112,0.03767248711403722
V_f_6,eps_pvstar,112,0.016199031524838217
MC_f_6,eps_pvstar,112,-0.01034351387011321
PL_f_6,eps_pvstar,112,-0.0235768435724976
P_f_7,eps_pvstar,112,-0.005401458008848793
PM_f_7,eps_pvstar,112,-0.006533281090238676
PH_f_7,eps_pvstar,112,-0.0068563482930399855
Cs_f_7,eps_pvstar,112,-0.030036585048847923
CHs_f_7,eps_pvstar,112,-0.028583149654942182
CFs_f_7,eps_pvstar,112,-0.05509914970856836
L_f_7,eps_pvstar,112,0.04113284360670644
Y_f_7,eps_pvstar,112,0.027756447383140825
M_f_7,eps_pvstar,112,0.027497993620899764
V_f_7,eps_pvstar,112,0.006522413306163026
MC_f_7,eps_pvstar,112,-0.006856348293039981
PL_f_7,eps_pvstar,112,-0.02357684357249757
P_f_8,eps_pvstar,112,-0.012603052151913628
PM_f_8,eps_pvstar,112,-0.011912781965726827
PH_f_8,eps_pvstar,112,-0.01260305215191373
Cs_f_8,eps_pvstar,112,-0.022834990905777126
CHs_f_8,eps_pvstar,112,-0.022834990905773192
L_f_8,eps_pvstar,112,0.047820044581300486
Y_f_8,eps_pvstar,112,0.03904101144483331
M_f_8,eps_pvstar,112,0.03848879529588383
V_f_8,eps_pvstar,112,0.013209614280756359
MC_f_8,eps_pvstar,112,-0.012603052151913709
PL_f_8,eps_pvstar,112,-0.023576843572497678
P_f_9,eps_pvstar,112,-0.008985246495545144
PM_f_9,eps_pvstar,112,-0.007607622697230985
PH_f_9,eps_pvstar,112,-0.008985246495545763
Cs_f_9,eps_pvstar,112,-0.026452796562150546
CHs_f_9,eps_pvstar,112,-0.026452796562150382
L_f_9,eps_pvstar,112,0.03395273805070614
Y_f_9,eps_pvstar,112,0.022279460389144752
M_f_9,eps_pvstar,112,0.021177361350492946
V_f_9,eps_pvstar,112,-0.0006576922498376636
MC_f_9,eps_pvstar,112,-0.00898524649554576
PL_f_9,eps_pvstar,112,-0.023576843572497636
P_f_10,eps_pvstar,112,-0.0149831642219837
PM_f_10,eps_pvstar,112,-0.010523945229223857
PH_f_10,eps_pvstar,112,-0.015091847788692436
Cs_f_10,eps_pvstar,112,-0.020454878835716308
CHs_f_10,eps_pvstar,112,-0.020346303952576333
CFs_f_10,eps_pvstar,112,-0.05508956800283483
L_f_10,eps_pvstar,112,0.050391117701638406
Y_f_10,eps_pvstar,112,0.043603121074594416
M_f_10,eps_pvstar,112,0.039948799027019526
V_f_10,eps_pvstar,112,0.01578068740109458
MC_f_10,eps_pvstar,112,-0.01509184778869244
PL_f_10,eps_pvstar,112,-0.023576843572497598
P_f_11,eps_pvstar,112,-0.01640175923255924
PM_f_11,eps_pvstar,112,-0.006289571363198571
PH_f_11,eps_pvstar,112,-0.016402286698018007
Cs_f_11,eps_pvstar,112,-0.01903628382513414
CHs_f_11,eps_pvstar,112,-0.019035756887141143
CFs_f_11,eps_pvstar,112,-0.055088149438669735
L_f_11,eps_pvstar,112,0.02745846994936586
Y_f_11,eps_pvstar,112,0.021718824449782247
M_f_11,eps_pvstar,112,0.013628652181926736
V_f_11,eps_pvstar,112,-0.0071519603511779216
MC_f_11,eps_pvstar,112,-0.016402286698018024
PL_f_11,eps_pvstar,112,-0.023576843572497553
P_f_12,eps_pvstar,112,-0.016862000568771934
PM_f_12,eps_pvstar,112,-0.006498778240081012
PH_f_12,eps_pvstar,112,-0.016862000568773038
Cs_f_12,eps_pvstar,112,-0.018576042488851547
CHs_f_12,eps_pvstar,112,-0.018576042488821363
L_f_12,eps_pvstar,112,0.10921444790792374
Y_f_12,eps_pvstar,112,0.10384257350494426
M_f_12,eps_pvstar,112,0.09555199564199067
V_f_12,eps_pvstar,112,0.07460401760737995
MC_f_12,eps_pvstar,112,-0.016862000568773034
PL_f_12,eps_pvstar,112,-0.02357684357249764
Y_g,eps_pvstar,112,0.02654936778661303
Y_s,eps_pvstar,112,0.0365762104245499
AUX_ENDO_LAG_20_1,eps_pvstar,112,-3.0143187093606134e-21
AUX_ENDO_LAG_21_1,eps_pvstar,112,-5.173415550017082e-22
chi,eps_pvstar,113,-2.132667562461787e-21
xi,eps_pvstar,113,-1.4275379341885286e-21
w,eps_pvstar,113,-0.023164464196083184
VA,eps_pvstar,113,0.032697225700093306
C,eps_pvstar,113,-0.03486893005566196
Ctot,eps_pvstar,113,-0.03152883992030886
Ctotg,eps_pvstar,113,-0.042433999907231235
Ctots,eps_pvstar,113,-0.02339387841199231
M,eps_pvstar,113,0.029784327876985674
C_g,eps_pvstar,113,-0.043188781819939785
C_s,eps_pvstar,113,-0.023840289344876076
p_g,eps_pvstar,113,0.008319851764277821
p_s,eps_pvstar,113,-0.011028640710785643
N,eps_pvstar,113,0.046573395915248124
pi,eps_pvstar,113,0.00078939978171651
pi_g,eps_pvstar,113,0.00063339131423179
pi_s,eps_pvstar,113,0.000996201703731085
r,eps_pvstar,113,0.0020556076826083033
om_g,eps_pvstar,113,-2.4415981545854715e-21
om_s,eps_pvstar,113,-4.190466595518798e-22
Y,eps_pvstar,113,0.031162488992664134
PV,eps_pvstar,113,0.01938952404669534
r_star,eps_pvstar,113,0.0016352805468019022
Rworld,eps_pvstar,113,1.5771025625583486e-16
pi_e,eps_pvstar,113,0.0004283173623695956
Bstar,eps_pvstar,113,1.0174717565512799
Pipstar,eps_pvstar,113,2.5785692522983667e-16
Q,eps_pvstar,113,0.019367018875966792
TB,eps_pvstar,113,2.5142358588916722
PX,eps_pvstar,113,-0.008464291537687876
X,eps_pvstar,113,0.09740958644779811
Ystar,eps_pvstar,113,9.425231642070941e-17
V,eps_pvstar,113,0.00707902579635885
PVstar,eps_pvstar,113,2.2505170728325197e-5
GDP,eps_pvstar,113,0.02354204253526176
IMP,eps_pvstar,113,-0.01590179455498885
mkupV,eps_pvstar,113,0.0
CFs,eps_pvstar,113,-0.05423350226407933
CFg,eps_pvstar,113,-0.05424875400540184
PH_1,eps_pvstar,113,-0.0052456808067447725
PH_2,eps_pvstar,113,-0.005728475802101887
PH_3,eps_pvstar,113,0.0007481457395021964
PH_4,eps_pvstar,113,0.0005299523169738893
PH_5,eps_pvstar,113,-0.00618903661398072
PH_6,eps_pvstar,113,-0.010184750760828802
PH_7,eps_pvstar,113,-0.006743017407506404
PH_8,eps_pvstar,113,-0.012389732883084195
PH_9,eps_pvstar,113,-0.008840604223583627
PH_10,eps_pvstar,113,-0.014837573223637289
PH_11,eps_pvstar,113,-0.016120985851708316
PH_12,eps_pvstar,113,-0.016569738935550773
P_1,eps_pvstar,113,-0.0037002391171961943
P_2,eps_pvstar,113,-0.00570927556035039
P_3,eps_pvstar,113,0.009834828575720636
P_4,eps_pvstar,113,0.0005299528058498139
P_5,eps_pvstar,113,-0.006189036613981211
P_6,eps_pvstar,113,-0.010110045940858367
