period,variable,value
2,L_2,4.185965564477789
3,L_2,1.8709403624579033
4,L_2,0.8566908765740671
5,L_2,0.4185923363078988
6,L_2,0.23411346978661085
7,L_2,0.160054242856007
8,L_2,0.13311821940555574
9,L_2,0.12554861241442244
10,L_2,0.12534604629706123
11,L_2,0.1274581056313072
12,L_2,0.12986407162981492
13,L_2,0.13184197851286758
14,L_2,0.13320711013197745
15,L_2,0.13398172543843764
16,L_2,0.13425524163986993
17,L_2,0.1341277639413328
18,L_2,0.13368947750879157
19,L_2,0.1330149855411633
20,L_2,0.13216348810067358
21,L_2,0.13118092385739433
22,L_2,0.13010249191539214
23,L_2,0.12895496337338277
24,L_2,0.1277586093737013
25,L_2,0.12652873792001182
26,L_2,0.12527688938504045
27,L_2,0.12401175371063386
28,L_2,0.12273986837170336
29,L_2,0.121466146922069
30,L_2,0.12019427808272103
31,L_2,0.11892702657711689
32,L_2,0.11766645970786822
33,L_2,0.1164141179545741
34,L_2,0.11517114343888989
35,L_2,0.11393837670620459
36,L_2,0.11271642969126056
37,L_2,0.1115057407820828
38,L_2,0.11030661642427958
39,L_2,0.10911926260028258
40,L_2,0.10794380868625832
1,Y_3,2.627237076202628
2,Y_3,0.9926861625768808
3,Y_3,0.31065367385213244
4,Y_3,0.040204560735147825
5,Y_3,-0.056086951340013756
6,Y_3,-0.08141748638536624
7,Y_3,-0.07990523827498817
8,Y_3,-0.06987529153406309
9,Y_3,-0.05853996044839138
10,Y_3,-0.04843032356770377
11,Y_3,-0.040183650643619125
12,Y_3,-0.03372997922718269
13,Y_3,-0.028781699513614922
14,Y_3,-0.025024070668726972
15,Y_3,-0.022180542601644832
16,Y_3,-0.020027947505265018
17,Y_3,-0.018393326956615635
18,Y_3,-0.017145378106071616
19,Y_3,-0.016185488012937385
20,Y_3,-0.015439999373682862
21,Y_3,-0.014854038695947935
22,Y_3,-0.014386771026665562
23,Y_3,-0.014007819303826179
24,Y_3,-0.013694587677394033
25,Y_3,-0.013430269167905353
26,Y_3,-0.013202364978914992
27,Y_3,-0.013001584141082727
28,Y_3,-0.012821025261631903
29,Y_3,-0.01265556748308063
30,Y_3,-0.01250141672082555
31,Y_3,-0.01235576729997916
32,Y_3,-0.012216549475446927
33,Y_3,-0.012082240955349578
34,Y_3,-0.011951726179021056
35,Y_3,-0.011824191260748462
36,Y_3,-0.011699045590221297
37,Y_3,-0.011575863365933149
38,Y_3,-0.01145434003716881
39,Y_3,-0.011334259896400436
40,Y_3,-0.011215472008957424
1,PH_3,0.04754088504468363
2,PH_3,0.05826923190524512
3,PH_3,0.054444006238396465
4,PH_3,0.04635405401442187
5,PH_3,0.03801400721028942
6,PH_3,0.030780980188632765
7,PH_3,0.024938940451682712
8,PH_3,0.020378048001420627
9,PH_3,0.01687588790132783
10,PH_3,0.014206231975934739
11,PH_3,0.012175078474957248
12,PH_3,0.01062753782850048
13,PH_3,0.009444193941494747
14,PH_3,0.00853460570748082
15,PH_3,0.007830873177981468
16,PH_3,0.007282204244013023
17,PH_3,0.006850629247583695
18,PH_3,0.006507733620681099
19,PH_3,0.006232209739651585
20,PH_3,0.006008038208229136
21,PH_3,0.0058231413954076576
22,PH_3,0.005668387044548201
23,PH_3,0.005536849962708729
24,PH_3,0.0054232636719400455
25,PH_3,0.005323611988698088
26,PH_3,0.00523482389401305
27,PH_3,0.005154544868035654
28,PH_3,0.005080965011423371
29,PH_3,0.005012689478964179
30,PH_3,0.004948640542165142
31,PH_3,0.004887983367620734
32,PH_3,0.004830069628961196
33,PH_3,0.004774394565024322
34,PH_3,0.004720564201472601
35,PH_3,0.0046682702724124515
36,PH_3,0.004617270988515298
37,PH_3,0.004567376253706308
38,PH_3,0.00451843627376348
39,PH_3,0.004470332756510599
40,PH_3,0.00442297209628687
1,MC_3,0.3448884893170126
2,MC_3,0.1736770307407942
3,MC_3,0.09338987879238154
4,MC_3,0.054670032410249925
5,MC_3,0.03519328794423081
6,MC_3,0.02481559740240292
7,MC_3,0.018882082355017326
8,MC_3,0.015222820064911134
9,MC_3,0.012800973553562012
10,MC_3,0.01110239559496601
11,MC_3,0.0098585518717131
12,MC_3,0.008919674287426937
13,MC_3,0.008195894105904189
14,MC_3,0.00762932848329749
15,MC_3,0.0071804016979048115
16,MC_3,0.006820817164989429
17,MC_3,0.006529715133117764
18,MC_3,0.006291414562511429
19,MC_3,0.006093985346378329
20,MC_3,0.005928285785142209
21,MC_3,0.005787280865397098
22,MC_3,0.0056655426053088525
23,MC_3,0.005558875729767305
24,MC_3,0.005464033515994948
25,MC_3,0.005378500456511078
26,MC_3,0.005300325345370726
27,MC_3,0.005227992819130849
28,MC_3,0.005160324392066758
29,MC_3,0.005096402176212069
30,MC_3,0.005035510068894584
31,MC_3,0.00497708839412801
32,MC_3,0.004920698905239431
33,MC_3,0.004865997765152903
34,MC_3,0.004812714667992455
35,MC_3,0.004760636688257606
36,MC_3,0.004709595769975984
37,MC_3,0.004659459019690505
38,MC_3,0.004610121160760944
