period,variable,value
22,L_5,0.024618571445844145
23,L_5,0.023559782067489113
24,L_5,0.02260702394247785
25,L_5,0.02174767168185788
26,L_5,0.020970714217211098
27,L_5,0.020266525756826807
28,L_5,0.019626673117260598
29,L_5,0.019043753608181332
30,L_5,0.018511258215485476
31,L_5,0.01802345561558341
32,L_5,0.017575293341139643
33,L_5,0.017162313115923047
34,L_5,0.01678057795852877
35,L_5,0.01642660912522627
36,L_5,0.016097331335865335
37,L_5,0.01579002502105448
38,L_5,0.015502284560026341
39,L_5,0.015231981660581333
40,L_5,0.014977233176432913
1,Y_6,0.29961713688978053
2,Y_6,0.044798873289499545
3,Y_6,-0.027603779928892593
4,Y_6,-0.03712015914203065
5,Y_6,-0.02874886296538268
6,Y_6,-0.01840137255468311
7,Y_6,-0.010639946120385777
8,Y_6,-0.005972985316953948
9,Y_6,-0.00372161590653363
10,Y_6,-0.0030562869297138364
11,Y_6,-0.0033089540873152455
12,Y_6,-0.0040198033989883395
13,Y_6,-0.004901566794180912
14,Y_6,-0.005789418006333112
15,Y_6,-0.0065982040953541585
16,Y_6,-0.00729136790285004
17,Y_6,-0.007860185316114739
18,Y_6,-0.008310657361699546
19,Y_6,-0.008655618428426468
20,Y_6,-0.008910213245703413
21,Y_6,-0.009089462810868924
22,Y_6,-0.009207078667950544
23,Y_6,-0.009274993827652967
24,Y_6,-0.009303284304761513
25,Y_6,-0.00930028728736991
26,Y_6,-0.00927280435483162
27,Y_6,-0.009226328320754033
28,Y_6,-0.009165262047511133
29,Y_6,-0.009093114738396031
30,Y_6,-0.009012670733721254
31,Y_6,-0.008926130829500946
32,Y_6,-0.008835228514515549
33,Y_6,-0.008741324438611503
34,Y_6,-0.008645482566163154
35,Y_6,-0.008548531229621115
36,Y_6,-0.008451111901186014
37,Y_6,-0.008353718065213112
38,Y_6,-0.008256726159672594
39,Y_6,-0.008160420187946858
40,Y_6,-0.008065011290321215
1,PH_6,-0.0353866958985711
2,PH_6,-0.053877648482930876
3,PH_6,-0.05631659350878819
4,PH_6,-0.05177852298218988
5,PH_6,-0.04489919685886042
6,PH_6,-0.037906825084131
7,PH_6,-0.031751609241968626
8,PH_6,-0.02673124604347023
9,PH_6,-0.02283187350615196
10,PH_6,-0.019909196685224263
11,PH_6,-0.01778078992402375
12,PH_6,-0.016269887102441233
13,PH_6,-0.01522339429087752
14,PH_6,-0.014516794100558339
15,PH_6,-0.014052870371430472
16,PH_6,-0.013757934040621474
17,PH_6,-0.01357741756335329
18,PH_6,-0.01347171271753274
19,PH_6,-0.013412599634388811
20,PH_6,-0.013380348216719563
21,PH_6,-0.013361448948551312
22,PH_6,-0.013346881551576147
23,PH_6,-0.013330819556244983
24,PH_6,-0.013309676124304184
25,PH_6,-0.013281410518357179
26,PH_6,-0.01324502999315931
27,PH_6,-0.013200236067744942
28,PH_6,-0.013147176175965428
29,PH_6,-0.01308627141940151
30,PH_6,-0.013018098753474731
31,PH_6,-0.012943311750914926
32,PH_6,-0.012862588453175726
33,PH_6,-0.012776598055961898
34,PH_6,-0.012685980546441376
35,PH_6,-0.012591335131812964
36,PH_6,-0.012493214539497857
37,PH_6,-0.012392123156531841
38,PH_6,-0.012288517606108575
39,PH_6,-0.012182808804150024
40,PH_6,-0.012075364850751285
1,MC_6,0.17643601430935582
2,MC_6,0.0038971390220904904
3,MC_6,-0.046543370624954845
4,MC_6,-0.052704086556966824
5,MC_6,-0.04538640569900219
6,MC_6,-0.035976806555601364
