period,variable,value
38,L_4,-0.028840781000952765
39,L_4,-0.029053235985553327
40,L_4,-0.029205459372229025
1,Y_5,0.036393212338361236
2,Y_5,-0.0698128668933832
3,Y_5,-0.12135077288295393
4,Y_5,-0.14163255769161098
5,Y_5,-0.14377629381016932
6,Y_5,-0.1358820888971859
7,Y_5,-0.12289988013997938
8,Y_5,-0.10780688891874411
9,Y_5,-0.09234964669013354
10,Y_5,-0.07751132304091231
11,Y_5,-0.06380572651270609
12,Y_5,-0.05146192865541843
13,Y_5,-0.04053986761359439
14,Y_5,-0.031002407139873882
15,Y_5,-0.02275993918470199
16,Y_5,-0.01569769345750966
17,Y_5,-0.009692176502069999
18,Y_5,-0.004620799679268458
19,Y_5,-0.00036726176362357157
20,Y_5,0.0031756928488754477
21,Y_5,0.0061051172091793225
22,Y_5,0.008507661674137012
23,Y_5,0.010459925975255304
24,Y_5,0.012029110975619955
25,Y_5,0.013273813968569425
26,Y_5,0.014244872412100418
27,Y_5,0.014986199586470106
28,Y_5,0.015535579981128426
29,Y_5,0.015925407449793788
30,Y_5,0.016183358618800697
31,Y_5,0.016332999795580457
32,Y_5,0.016394329042449175
33,Y_5,0.016384257013135586
34,Y_5,0.01631703114469942
35,Y_5,0.016204608207734575
36,Y_5,0.016056980268959308
37,Y_5,0.01588245895742758
38,Y_5,0.015687922641470547
39,Y_5,0.015479030777240218
40,Y_5,0.015260409318733337
1,PH_5,0.03958360205600637
2,PH_5,0.02063990121409723
3,PH_5,0.008468618644548823
4,PH_5,0.0008254563793856066
5,PH_5,-0.0038137103354550623
6,PH_5,-0.006447345527495004
7,PH_5,-0.007736254262100449
8,PH_5,-0.00812287684705973
9,PH_5,-0.007907216737227322
10,PH_5,-0.007295369715246091
11,PH_5,-0.006430717096774248
12,PH_5,-0.005414126447779369
13,PH_5,-0.00431716083905958
14,PH_5,-0.003190822371807386
15,PH_5,-0.002071426510989895
16,PH_5,-0.0009846184102088888
17,PH_5,5.182647419692183e-5
18,PH_5,0.0010260078066011368
19,PH_5,0.0019304490162244965
20,PH_5,0.0027610192139393783
21,PH_5,0.003516117313607129
22,PH_5,0.0041960447623148635
23,PH_5,0.004802517262821907
24,PH_5,0.005338281333936952
25,PH_5,0.005806811630316144
26,PH_5,0.006212071600803644
27,PH_5,0.006558324542478297
28,PH_5,0.006849985185939796
29,PH_5,0.007091504117926016
30,PH_5,0.007287278921076264
31,PH_5,0.007441587084948145
32,PH_5,0.0075585366433342
33,PH_5,0.007642031201753906
34,PH_5,0.007695746588740853
35,PH_5,0.007723116830412155
36,PH_5,0.007727327533703071
37,PH_5,0.007711315086258966
38,PH_5,0.007677770352315081
39,PH_5,0.007629145772913597
40,PH_5,0.007567664972401174
1,MC_5,0.13044178374273305
2,MC_5,0.10135150552256579
3,MC_5,0.08249371635058866
4,MC_5,0.06957983660929692
5,MC_5,0.060501326764178
6,MC_5,0.05391520569373877
7,MC_5,0.048963436900262676
8,MC_5,0.04509582961064289
9,MC_5,0.0419581154939357
10,MC_5,0.0393210928884463
11,MC_5,0.03703567368404866
12,MC_5,0.03500428893862849
13,MC_5,0.03316264282827581
14,MC_5,0.03146802646599419
15,MC_5,0.029891800876140375
16,MC_5,0.02841453818492588
17,MC_5,0.027022864251930293
18,MC_5,0.025707395385604206
19,MC_5,0.024461382398743417
20,MC_5,0.023279814791829088
21,MC_5,0.02215882630116834
22,MC_5,0.021095299277737734
23,MC_5,0.020086601238289026
24,MC_5,0.019130409923301794
25,MC_5,0.018224598014344943
26,MC_5,0.0173671582765835
27,MC_5,0.016556156177795472
28,MC_5,0.015789701182454253
29,MC_5,0.015065930683600084
30,MC_5,0.014383002398039102
31,MC_5,0.01373909232045453
32,MC_5,0.0131323962081415
33,MC_5,0.012561133179356075
34,MC_5,0.012023550439200973
35,MC_5,0.011517928453448954
36,MC_5,0.011042586110135377
37,MC_5,0.010595885566494176
38,MC_5,0.010176236592308619
39,MC_5,0.00978210030216975
40,MC_5,0.00941199222710541
1,L_5,0.015673187315387346
2,L_5,0.04576475361270568
3,L_5,0.06603202565827594
4,L_5,0.07792086166320428
5,L_5,0.08426477854005607
6,L_5,0.08691184374420116
7,L_5,0.08707910246556472
8,L_5,0.08557750292294562
9,L_5,0.08295490341826631
10,L_5,0.07958722965711469
11,L_5,0.07573678695593926
12,L_5,0.07158974242112491
13,L_5,0.06728037601022786
14,L_5,0.06290690868531339
15,L_5,0.05854195201488095
16,L_5,0.05423950848868546
17,L_5,0.050039746662173486
18,L_5,0.045972329179176506
19,L_5,0.042058789416096864
20,L_5,0.03831427371802496
21,L_5,0.03474885289215317
22,L_5,0.0313685347259879
23,L_5,0.028176063596302838
24,L_5,0.02517156411182723
25,L_5,0.022353067106315853
26,L_5,0.01971694432232831
27,L_5,0.017258270366758272
28,L_5,0.01497112543789919
29,L_5,0.012848848947051376
30,L_5,0.010884251869459542
31,L_5,0.009069794070007482
32,L_5,0.007397731711922553
33,L_5,0.005860239015517371
34,L_5,0.004449507989622984
35,L_5,0.003157829247834338
36,L_5,0.0019776566047565204
37,L_5,0.0009016577982274471
38,L_5,-7.724661483421997e-5
39,L_5,-0.0009658543998852243
40,L_5,-0.0017706612608238488
1,Y_6,0.03496586619621785
2,Y_6,-0.05942606823424006
3,Y_6,-0.10544631457845813
4,Y_6,-0.12673864789407763
5,Y_6,-0.13342935538652786
6,Y_6,-0.13173791152877729
7,Y_6,-0.12545734582964446
8,Y_6,-0.11687764837790338
9,Y_6,-0.10736096911322082
10,Y_6,-0.09769932205493323
11,Y_6,-0.08833658139585493
12,Y_6,-0.07950590412492889
13,Y_6,-0.07131452144114069
14,Y_6,-0.06379583252106541
15,Y_6,-0.056941226134459594
16,Y_6,-0.05071936545087431
17,Y_6,-0.04508774435172988
18,Y_6,-0.03999949884347655
19,Y_6,-0.03540732102741661
20,Y_6,-0.03126561666586725
21,Y_6,-0.027531608862509275
22,Y_6,-0.024165818661041224
23,Y_6,-0.02113218537818482
24,Y_6,-0.018397985899999317
25,Y_6,-0.015933648499007674
26,Y_6,-0.013712517748345351
27,Y_6,-0.01171060336462921
28,Y_6,-0.009906331443841527
29,Y_6,-0.008280307939041758
30,Y_6,-0.0068150991272523526
31,Y_6,-0.00549503084736408
32,Y_6,-0.004306006615285558
33,Y_6,-0.0032353438191362323
34,Y_6,-0.0022716267506250483
35,Y_6,-0.001404575047660576
36,Y_6,-0.0006249260925506387
37,Y_6,7.567003889181231e-5
38,Y_6,0.0007047443900025367
39,Y_6,0.0012690929008370455
40,Y_6,0.001774851240172507
1,PH_6,0.056839454537644316
2,PH_6,0.04603024371726542
3,PH_6,0.03720025247852682
4,PH_6,0.03047647471237561
5,PH_6,0.02560722286675039
6,PH_6,0.022247671182654343
7,PH_6,0.02005174833010013
8,PH_6,0.018713272285649105
9,PH_6,0.01797990557500688
10,PH_6,0.017653415508842234
11,PH_6,0.017583757612226462
12,PH_6,0.017661020857340854
13,PH_6,0.017807280128086973
14,PH_6,0.017969287566342085
15,PH_6,0.018112334124631643
16,PH_6,0.018215306906604743
17,PH_6,0.018266827115170355
18,PH_6,0.018262301894872646
19,PH_6,0.018201717521540102
20,PH_6,0.018088016826557914
21,PH_6,0.017925927187743277
