param,theta,moment,data,model,diff
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.20447145383804918,-0.2563659653719632
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,0.23498690606492828,-0.6347114470902611
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.23110788960427228,-0.30566940345483473
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.18491891151516487,-0.5263471972860994
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.3612217171258124,0.40025574592945495
,NaN,"corr(N,GDP)",0.6659530668873902,0.4241416828686429,0.2418113840187473
,NaN,"corr(N,GDP/N)",-0.3272611556634201,-0.07567679047752314,-0.251584365185897
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.009174730716882285,0.008009267920828993
,NaN,std(pi_g - pi_s),0.015400636759211923,0.022921688446631443,-0.00752105168741952
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.056101483940815614,0.3196985597034113
,NaN,autocorr(GDP),0.73082110396799,0.41508122563173533,0.3157398783362547
,NaN,autocorr(pi),0.0976867153195819,-0.06683188432184768,0.16451859964142956
,NaN,autocorr(Y_1),0.10687011887112151,0.4949583391958497,-0.3880882203247282
,NaN,autocorr(Y_2),0.361685373171192,0.4311348205351311,-0.0694494473639391
,NaN,autocorr(Y_3),0.5938307693600892,0.5085455408504111,0.08528522850967801
,NaN,autocorr(Y_4),0.20959379462458555,0.34985965168265754,-0.14026585705807199
,NaN,autocorr(Y_5),0.6305041342029053,0.35641888663539506,0.27408524756751024
,NaN,autocorr(Y_6),0.6595565270498673,0.45695626776074905,0.2026002592891183
,NaN,autocorr(Y_7),0.31064868607674534,0.35279710914291346,-0.04214842306616812
,NaN,autocorr(Y_8),0.8943442822082346,0.3412834392413521,0.5530608429668824
,NaN,autocorr(Y_9),0.5934152228969876,0.3233028036110634,0.27011241928592417
,NaN,autocorr(Y_10),0.8222255199489485,0.3284355469449089,0.49378997300403965
,NaN,autocorr(Y_11),0.5319305891775714,0.3731096156150016,0.1588209735625698
,NaN,autocorr(Y_12),0.7344837364257952,0.3984457343143975,0.3360380021113977
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.42699855293074984,-0.20603771156326153
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.021602954235429704,-0.0024575417845832392
,NaN,std(L) services (wtd avg),0.015411306554937347,0.01820847333231351,-0.002797166777376162
,NaN,std(C)/std(GDP),1.344918915226074,1.4262724437663385,-0.08135352854026445
,NaN,std(I)/std(GDP),1.986036015370156,1.8279309887570696,0.15810502661308634
,NaN,"corr(C,GDP)",0.8256946353623745,0.9115824365487369,-0.08588780118636241
,NaN,"corr(I,GDP)",0.7629626854275847,0.5458187590305539,0.21714392639703084
