param,theta,moment,data,model,diff
sigma_om_5,0.020578612208637555,std(PH_11),0.026780605293231095,0.01806875997311937,0.008711845320111725
sigma_om_6,0.012493613865721237,std(PH_12),0.014597854455920363,0.011427576794538498,0.003170277661381865
sigma_om_7,0.01624509455057309,std(L_1),0.025215348716401673,0.016144479274038358,0.009070869442363315
sigma_om_8,0.01393189906906118,std(L_2),0.014639932184480585,0.03290932801005539,-0.018269395825574804
sigma_om_9,0.002785230738449193,std(L_3),0.015173648057538795,0.011400031626959687,0.0037736164305791076
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.03620652345909484,-0.01919629317174669
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.01875615310964713,0.010375362264798516
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.017961429245628848,0.000923152467070875
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.017225172002209486,-0.0029458322503158937
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.023984292854775525,-0.011698088483318818
rho_zeta,0.5780037441271874,std(L_9),0.018620746655727674,0.020526471576962534,-0.0019057249212348602
sigma_zeta,0.00010859829539706687,std(L_10),0.01647871562808028,0.01832243740328476,-0.00184372177520448
etastar,1.0,std(L_11),0.009246236232916035,0.01952085863084143,-0.010274622397925395
kappaw,1499.924089498347,std(L_12),0.02783827138656764,0.0064059750716083065,0.021432296314959333
lambda_A (TFP scale),0.6331119369549907,std(GDP),0.0148127156930972,0.019171205183334688,-0.004358489490237488
lambda_om (demand scale),1.7412347540655646,std(pi),0.0135107253544962,0.008464864070109046,0.005045861284387153
,NaN,"corr(GDP,pi)",-0.3590224746741133,-0.383770092872294,0.02474761819818072
,NaN,std(TB/GDP),0.0335056147765148,0.02007329860711977,0.013432316169395029
,NaN,std(Q),0.0428887557486077,0.040414745366845195,0.0024740103817625023
,NaN,autocorr(Q),0.7167583941628564,0.38271107917926506,0.3340473149835913
,NaN,"corr(GDP,Q)",0.0289037003942152,-0.028772390367279122,0.057676090761494325
,NaN,rank corr: output (model vs data),1.0,0.7132867132867133,0.28671328671328666
,NaN,rank corr: prices (model vs data),1.0,0.6363636363636364,0.36363636363636365
,NaN,rank corr: labor  (model vs data),1.0,-0.35664335664335667,1.3566433566433567
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.46542822082151064,0.21388069007307514
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.09486430370572527,-0.06845310958077966
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.4329951288062861,0.1789451223219981
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.17925306456782722,0.2081905508693614
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.3177342988137237,0.3976658989534175
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.4233695051626784,0.05677038442753651
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.07044032063174076,0.17272608225380595
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.19249977414049385,-0.2683376450695185
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,0.4554707760971663,-0.8551953171224991
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.29100206702037557,-0.24577522603873148
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.17193461092748263,-0.5393314978737815
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.18851425199361987,0.22754828079726241
,NaN,"corr(N,GDP)",0.6659530668873902,0.5335294264141618,0.1324236404732284
,NaN,"corr(N,GDP/N)",-0.3272611556634201,-0.02362825462096732,-0.3036329010424528
,NaN,std(omG) goods expenditure share,0.008376796119692217,0.009174730717087338,-0.0007979345973951214
,NaN,std(pi_g - pi_s),0.015400636759211923,0.023068623807668512,-0.007667987048456589
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.11981853265237896,0.25598151099184796
,NaN,autocorr(GDP),0.73082110396799,0.38235830922833675,0.3484627947396533
,NaN,autocorr(pi),0.0976867153195819,-0.0709290502707067,0.1686157655902886
,NaN,autocorr(Y_1),0.10687011887112151,0.4453025033437757,-0.33843238447265417
,NaN,autocorr(Y_2),0.361685373171192,0.43221215691068976,-0.07052678373949778
,NaN,autocorr(Y_3),0.5938307693600892,0.4487430227164732,0.14508774664361596
,NaN,autocorr(Y_4),0.20959379462458555,0.44044620026757886,-0.2308524056429933
,NaN,autocorr(Y_5),0.6305041342029053,0.348535797917789,0.2819683362851163
,NaN,autocorr(Y_6),0.6595565270498673,0.4701315765900735,0.18942495045979385
,NaN,autocorr(Y_7),0.31064868607674534,0.41349105545087983,-0.10284236937413449
,NaN,autocorr(Y_8),0.8943442822082346,0.42400310430881916,0.47034117789941543
,NaN,autocorr(Y_9),0.5934152228969876,0.29586185522183656,0.297553367675151
,NaN,autocorr(Y_10),0.8222255199489485,0.39290320243621574,0.4293223175127328
,NaN,autocorr(Y_11),0.5319305891775714,0.4545986505490198,0.07733193862855159
,NaN,autocorr(Y_12),0.7344837364257952,0.3800960324632766,0.3543877039625186
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.1237900904548221,0.3793516364495352,-0.2555615459947131
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.020438315533613055,-0.0012929030827665902
,NaN,std(L) services (wtd avg),0.015411306554937346,0.018406114931334334,-0.002994808376396988
,NaN,std(C)/std(GDP),1.344918915226074,1.3880440906388027,-0.043125175412728645
,NaN,std(I)/std(GDP),1.986036015370156,1.5471121829770094,0.4389238323931466
,NaN,"corr(C,GDP)",0.8256946353623745,0.9053684718159076,-0.0796738364535331
,NaN,"corr(I,GDP)",0.7629626854275847,0.6775333773469979,0.0854293080805868
