param,theta,moment,data,model,diff
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.03268816124805446,-0.13062925203845047
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.46147289001740444,0.20742288353311644
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.4665835107909059,0.4955209970924401
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.2102943238078363,0.29022592394753005
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.6491139868168596,0.2825148660817177
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.24014919172298085,0.34243495334504603
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.19260551034855336,-0.268231908861459
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,-0.31216174579740613,-0.08756279522792665
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.12037649049776343,-0.4164008025613436
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.48953354498518564,-0.22173256381607853
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.37654220967223073,0.41557623847587327
,NaN,"corr(N,GDP)",0.6659530668873902,0.48963999722263196,0.17631306966475824
,NaN,"corr(N,GDP/N)",-0.3272611556634201,0.20173954442613892,-0.529000700089559
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.009174730737723385,0.008009267899987894
,NaN,std(pi_g - pi_s),0.015400636759211923,0.017324389458514784,-0.0019237526993028612
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.08608007912804562,0.2897199645161813
,NaN,autocorr(GDP),0.73082110396799,0.3386745319286366,0.39214657203935344
,NaN,autocorr(pi),0.0976867153195819,-0.05325975923687499,0.15094647455645688
,NaN,autocorr(Y_1),0.10687011887112151,0.38298183886604753,-0.276111719994926
,NaN,autocorr(Y_2),0.361685373171192,0.3562365184384482,0.0054488547327437575
,NaN,autocorr(Y_3),0.5938307693600892,0.22542720741474534,0.36840356194534385
,NaN,autocorr(Y_4),0.20959379462458555,0.31450214293611506,-0.10490834831152951
,NaN,autocorr(Y_5),0.6305041342029053,-0.005281516662069218,0.6357856508649745
,NaN,autocorr(Y_6),0.6595565270498673,0.2729971429076971,0.3865593841421702
,NaN,autocorr(Y_7),0.31064868607674534,0.04966411549884898,0.26098457057789637
,NaN,autocorr(Y_8),0.8943442822082346,0.050771076458029654,0.8435732057502049
,NaN,autocorr(Y_9),0.5934152228969876,0.08862882836587829,0.5047863945311093
,NaN,autocorr(Y_10),0.8222255199489485,0.08019084400220837,0.7420346759467402
,NaN,autocorr(Y_11),0.5319305891775714,0.3737215382809843,0.1582090508965871
,NaN,autocorr(Y_12),0.7344837364257952,0.3042125055409935,0.43027123088480174
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.5207047143566521,-0.29974387298916383
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.025121348749026693,-0.005975936298180228
,NaN,std(L) services (wtd avg),0.015411306554937347,0.023821355220245227,-0.00841004866530788
,NaN,std(C)/std(GDP),1.344918915226074,0.4255191994874724,0.9193997157386017
,NaN,std(I)/std(GDP),1.986036015370156,2.003990107645736,-0.01795409227557987
,NaN,"corr(C,GDP)",0.8256946353623745,0.3302221740086684,0.49547246135370615
,NaN,"corr(I,GDP)",0.7629626854275847,0.5128384293315593,0.2501242560960254
