param,theta,moment,data,model,diff
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.504861976869156,0.13826285613401412
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.12105639145211132,0.2233421530741765
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.14177633210568047,-0.3190610871043319
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,0.29144076764967763,-0.6911653086750105
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.16053318995959645,-0.3762441030995106
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.17435977091201982,-0.5369063378892444
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.25819611676344323,0.29723014556708577
,NaN,"corr(N,GDP)",0.6659530668873902,0.5159953320939621,0.1499577347934281
,NaN,"corr(N,GDP/N)",-0.3272611556634201,0.007509534745388833,-0.33477069040880897
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.009174730717040329,0.00800926792067095
,NaN,std(pi_g - pi_s),0.015400636759211923,0.023263122871541794,-0.007862486112329871
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.07521303368593941,0.3005870099582875
,NaN,autocorr(GDP),0.73082110396799,0.4011519989743324,0.32966910499365765
,NaN,autocorr(pi),0.0976867153195819,-0.06739456932486568,0.16508128464444757
,NaN,autocorr(Y_1),0.10687011887112151,0.5010205624896994,-0.3941504436185779
,NaN,autocorr(Y_2),0.361685373171192,0.43148916569379364,-0.06980379252260166
,NaN,autocorr(Y_3),0.5938307693600892,0.5137978242135917,0.0800329451464975
,NaN,autocorr(Y_4),0.20959379462458555,0.36069948373684335,-0.1511056891122578
,NaN,autocorr(Y_5),0.6305041342029053,0.2858103962082298,0.3446937379946755
,NaN,autocorr(Y_6),0.6595565270498673,0.4540106601194525,0.20554586693041482
,NaN,autocorr(Y_7),0.31064868607674534,0.3329471243996398,-0.022298438322894465
,NaN,autocorr(Y_8),0.8943442822082346,0.3183589768432006,0.575985305365034
,NaN,autocorr(Y_9),0.5934152228969876,0.29791821550031145,0.2954970073966761
,NaN,autocorr(Y_10),0.8222255199489485,0.2969842192234858,0.5252413007254628
,NaN,autocorr(Y_11),0.5319305891775714,0.3813432182272839,0.1505873709502875
,NaN,autocorr(Y_12),0.7344837364257952,0.36429944893812655,0.3701842874876687
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.4166305242286296,-0.1956696828611413
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.021504636682153445,-0.0023592242313069806
,NaN,std(L) services (wtd avg),0.015411306554937347,0.018424050121732767,-0.0030127435667954196
,NaN,std(C)/std(GDP),1.344918915226074,1.3350774648399721,0.009841450386101958
,NaN,std(I)/std(GDP),1.986036015370156,1.91508750259975,0.07094851277040592
,NaN,"corr(C,GDP)",0.8256946353623745,0.8928236115919653,-0.0671289762295908
,NaN,"corr(I,GDP)",0.7629626854275847,0.6213809033098721,0.14158178211771266
