param,theta,moment,data,model,diff
,NaN,autocorr(Y_3),0.5938307693600892,0.4064679386321427,0.18736283072794646
,NaN,autocorr(Y_4),0.20959379462458555,0.34657625067603737,-0.13698245605145182
,NaN,autocorr(Y_5),0.6305041342029053,0.11365909618034128,0.516845038022564
,NaN,autocorr(Y_6),0.6595565270498673,0.3813848862897629,0.2781716407601044
,NaN,autocorr(Y_7),0.31064868607674534,0.16714508066509798,0.14350360541164736
,NaN,autocorr(Y_8),0.8943442822082346,0.20547047142180938,0.6888738107864252
,NaN,autocorr(Y_9),0.5934152228969876,0.23359385066834157,0.35982137222864596
,NaN,autocorr(Y_10),0.8222255199489485,0.10823888423632098,0.7139866357126275
,NaN,autocorr(Y_11),0.5319305891775714,0.4065088558209135,0.1254217333566579
,NaN,autocorr(Y_12),0.7344837364257952,0.30769130567374153,0.4267924307520537
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.4335374032703888,-0.2125765619029005
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.0226355434238378,-0.0034901309729913343
,NaN,std(L) services (wtd avg),0.015411306554937347,0.022644708813577837,-0.007233402258640489
,NaN,std(C)/std(GDP),1.344918915226074,1.2655907519531264,0.07932816327294767
,NaN,std(I)/std(GDP),1.986036015370156,3.1806452960795504,-1.1946092807093944
,NaN,"corr(C,GDP)",0.8256946353623745,0.7650410346894995,0.06065360067287506
,NaN,"corr(I,GDP)",0.7629626854275847,0.49294043100703294,0.2700222544205518
