param,theta,moment,data,model,diff
sigma_om_10,0.00974038599244317,std(L_4),0.017010230287348153,0.023906008430149252,-0.006895778142801099
sigma_om_11,0.012774611212567847,std(L_5),0.029131515374445645,0.017284162666572313,0.011847352707873331
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.008838953283142235,0.010045628429557488
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.012218659170541872,0.0020606805813517207
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.019089619469889987,-0.006803415098433279
rho_zeta,0.755281767119738,std(L_9),0.018620746655727674,0.008991148290271294,0.00962959836545638
sigma_zeta,0.0005324156574806399,std(L_10),0.01647871562808028,0.018016945838970472,-0.0015382302108901923
etastar,1.0,std(L_11),0.009246236232916035,0.01685805186709738,-0.007611815634181344
kappaw,259.57071773186465,std(L_12),0.02783827138656764,0.05023134911903893,-0.022393077732471293
lambda_A (TFP scale),1.0788435442276962,std(GDP),0.0148127156930972,0.01790997530891759,-0.003097259615820391
lambda_om (demand scale),2.428726692935443,std(pi),0.0135107253544962,0.008012711507146532,0.005498013847349667
,NaN,"corr(GDP,pi)",-0.3590224746741133,-0.13570584869442964,-0.22331662597968366
,NaN,std(TB/GDP),0.0335056147765148,0.020887792841919366,0.012617821934595434
,NaN,std(Q),0.0428887557486077,0.03452037117896439,0.008368384569643304
,NaN,autocorr(Q),0.7167583941628564,0.3651174522983895,0.35164094186446687
,NaN,"corr(GDP,Q)",0.0289037003942152,0.28022519395451684,-0.25132149356030165
,NaN,rank corr: output (model vs data),1.0,0.15384615384615385,0.8461538461538461
,NaN,rank corr: prices (model vs data),1.0,0.5314685314685315,0.46853146853146854
,NaN,rank corr: labor  (model vs data),1.0,0.027972027972027972,0.972027972027972
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.5798117321277585,0.328264201379323
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.07167227735208129,-0.09164513593442364
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.4779321369900987,0.22388213050581068
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.32988087575471303,0.35881836205624723
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.2614448150385362,0.34137641517823
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.6554549410823077,0.28885582034716584
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.22166112622420558,0.3239468878462708
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.17853164087513412,-0.28230577833487824
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,-0.12090447426821718,-0.27882006675711557
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.09180871014260619,-0.4449685829165009
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.34597342750633187,-0.3652926812949323
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.3480529873905464,0.38708701619418895
,NaN,"corr(N,GDP)",0.6659530668873902,0.452735653670379,0.2132174132170112
,NaN,"corr(N,GDP/N)",-0.3272611556634201,0.016437505242684926,-0.34369866090610507
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.009174730717038662,0.008009267920672617
,NaN,std(pi_g - pi_s),0.015400636759211923,0.019351403046287387,-0.003950766287075464
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.08210543840082223,0.2936946052434047
,NaN,autocorr(GDP),0.73082110396799,0.483124688251189,0.24769641571680107
,NaN,autocorr(pi),0.0976867153195819,-0.06280389908144197,0.16049061440102386
,NaN,autocorr(Y_1),0.10687011887112151,0.45201554079169276,-0.34514542192057124
,NaN,autocorr(Y_2),0.361685373171192,0.42061987029188525,-0.05893449712069326
,NaN,autocorr(Y_3),0.5938307693600892,0.37578762751246503,0.21804314184762413
,NaN,autocorr(Y_4),0.20959379462458555,0.23547572972894748,-0.02588193510436193
,NaN,autocorr(Y_5),0.6305041342029053,0.09113603773692325,0.539368096465982
,NaN,autocorr(Y_6),0.6595565270498673,0.34777670496717705,0.3117798220826903
,NaN,autocorr(Y_7),0.31064868607674534,0.11122854800167599,0.19942013807506936
,NaN,autocorr(Y_8),0.8943442822082346,0.11697938449385095,0.7773648977143837
,NaN,autocorr(Y_9),0.5934152228969876,0.18567933388806596,0.4077358890089216
,NaN,autocorr(Y_10),0.8222255199489485,0.0889723543521389,0.7332531655968096
,NaN,autocorr(Y_11),0.5319305891775714,0.26306607875827925,0.26886451041929216
,NaN,autocorr(Y_12),0.7344837364257952,0.28085416189070306,0.4536295745350922
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.44804291517835765,-0.22708207381086934
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.018215591654330916,0.0009298207965155493
,NaN,std(L) services (wtd avg),0.015411306554937347,0.01604306765388315,-0.0006317610989458027
,NaN,std(C)/std(GDP),1.344918915226074,1.156385943534938,0.18853297169113614
,NaN,std(I)/std(GDP),1.986036015370156,3.3393887006589487,-1.3533526852887927
,NaN,"corr(C,GDP)",0.8256946353623745,0.7558888688533021,0.06980576650907244
,NaN,"corr(I,GDP)",0.7629626854275847,0.3743465572614771,0.38861612816610763
