param,theta,moment,data,model,diff
sigma_om_12,0.006017608204021737,std(L_6),0.018884581712699723,0.015551079359836743,0.0033335023528629805
rho_pvstar,0.6950002620072055,std(L_7),0.014279339751893593,0.019902038234798438,-0.005622698482904845
sigma_pvstar,0.05440363817808442,std(L_8),0.012286204371456708,0.02815334471076061,-0.015867140339303903
rho_zeta,0.7456097818610093,std(L_9),0.018620746655727674,0.016001123285200244,0.0026196233705274297
sigma_zeta,0.0003500389815766808,std(L_10),0.01647871562808028,0.028102062880681986,-0.011623347252601706
etastar,1.0,std(L_11),0.009246236232916035,0.028597084754131665,-0.01935084852121563
kappaw,574.2922105264144,std(L_12),0.02783827138656764,0.06633565874205756,-0.03849738735548992
lambda_A (TFP scale),0.8712148696265181,std(GDP),0.0148127156930972,0.018542937488634104,-0.0037302217955369043
lambda_om (demand scale),1.7510181722149396,std(pi),0.0135107253544962,0.007959999088801583,0.005550726265694616
,NaN,"corr(GDP,pi)",-0.3590224746741133,0.21073940314837097,-0.5697618778224842
,NaN,std(TB/GDP),0.0335056147765148,0.019805799423650277,0.013699815352864523
,NaN,std(Q),0.0428887557486077,0.030208440328664137,0.01268031541994356
,NaN,autocorr(Q),0.7167583941628564,0.3116620761240343,0.40509631803882207
,NaN,"corr(GDP,Q)",0.0289037003942152,-0.03290145161757244,0.06180515201178764
,NaN,rank corr: output (model vs data),1.0,0.15384615384615385,0.8461538461538461
,NaN,rank corr: prices (model vs data),1.0,0.5174825174825175,0.4825174825174825
,NaN,rank corr: labor  (model vs data),1.0,-0.15384615384615385,1.1538461538461537
,NaN,"corr(Y_1,PH_1)",-0.2515475307484355,-0.5876616683500411,0.3361141376016056
,NaN,"corr(Y_2,PH_2)",-0.16331741328650493,-0.04378559957544189,-0.11953181371106303
,NaN,"corr(Y_3,PH_3)",-0.254050006484288,-0.47261598862883997,0.21856598214455197
,NaN,"corr(Y_4,PH_4)",0.028937486301534178,-0.285306324278032,0.3142438105795662
,NaN,"corr(Y_5,PH_5)",0.07993160013969375,-0.3069139969442663,0.38684559708396005
,NaN,"corr(Y_6,PH_6)",-0.3665991207351419,-0.5833943164948809,0.21679519575973905
,NaN,"corr(Y_7,PH_7)",0.1022857616220652,-0.23351942943742163,0.3358051910594868
,NaN,"corr(Y_8,PH_8)",-0.46083741921001237,-0.20284666098740842,-0.257990758222604
,NaN,"corr(Y_9,PH_9)",-0.3997245410253328,-0.14735065943404738,-0.2523738815912854
,NaN,"corr(Y_10,PH_10)",-0.536777293059107,-0.17994313323839686,-0.3568341598207102
,NaN,"corr(Y_11,PH_11)",-0.7112661088012642,-0.31747838305158627,-0.3937877257496779
,NaN,"corr(Y_12,PH_12)",0.03903402880364255,-0.4664435219760925,0.5054775507797351
,NaN,"corr(N,GDP)",0.6659530668873902,0.6399659247063519,0.02598714218103826
,NaN,"corr(N,GDP/N)",-0.3272611556634201,-0.15076876074414686,-0.17649239491927327
,NaN,std(omG) goods expenditure share,0.01718399863771128,0.00917473071712421,0.008009267920587069
,NaN,std(pi_g - pi_s),0.015400636759211923,0.017734526856269063,-0.00233389009705714
,NaN,"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.07988235301855867,0.29591769062566825
,NaN,autocorr(GDP),0.73082110396799,0.45388149280262385,0.2769396111653662
,NaN,autocorr(pi),0.0976867153195819,-0.06289861041236343,0.16058532573194534
,NaN,autocorr(Y_1),0.10687011887112151,0.43671079693268966,-0.32984067806156814
,NaN,autocorr(Y_2),0.361685373171192,0.4140722728154032,-0.05238689964421123
,NaN,autocorr(Y_3),0.5938307693600892,0.3256899461866584,0.26814082317343074
,NaN,autocorr(Y_4),0.20959379462458555,0.33633020250180223,-0.12673640787721668
,NaN,autocorr(Y_5),0.6305041342029053,0.05416848283945265,0.5763356513634527
,NaN,autocorr(Y_6),0.6595565270498673,0.3418934641995519,0.3176630628503154
,NaN,autocorr(Y_7),0.31064868607674534,0.11691660678431577,0.19373207929242958
,NaN,autocorr(Y_8),0.8943442822082346,0.16092738042436525,0.7334169017838693
,NaN,autocorr(Y_9),0.5934152228969876,0.18612010839495127,0.40729511450203626
,NaN,autocorr(Y_10),0.8222255199489485,0.091474368624849,0.7307511513240995
,NaN,autocorr(Y_11),0.5319305891775714,0.4044369067007129,0.1274936824768585
,NaN,autocorr(Y_12),0.7344837364257952,0.3063906472211078,0.4280930892046874
,NaN,"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.45665245144130107,-0.23569161007381276
,NaN,std(L) goods (wtd avg),0.019145412450846465,0.024088131256293995,-0.00494271880544753
,NaN,std(L) services (wtd avg),0.015411306554937347,0.025260207739567508,-0.00984890118463016
,NaN,std(C)/std(GDP),1.344918915226074,0.8843174306901895,0.46060148453588456
,NaN,std(I)/std(GDP),1.986036015370156,3.014950206440241,-1.0289141910700852
,NaN,"corr(C,GDP)",0.8256946353623745,0.5745704631969257,0.2511241721654488
,NaN,"corr(I,GDP)",0.7629626854275847,0.5795089468052523,0.18345373862233239
