c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-1.9012345105e-314,-0.0,-0.0,-0.0,-0.00025328228812150703,-0.0,-0.0,0.0050643741132763345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901242813e-314,-0.0,-0.0,-0.0,-0.0002532892125076606,-0.0,-0.0,0.005064500870807905,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901230358e-314,-0.0,-0.0,-0.0,-0.00025327884368781645,-0.0,-0.0,0.005064311059613201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.9012363203e-314,-0.0,-0.0,-0.0,-0.00025328379853813994,-0.0,-0.0,0.005064401762901789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901253972e-314,-0.0,-0.0,-0.0,-0.00025329851601216816,-0.0,-0.0,0.005064671180383433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901250695e-314,-0.0,-0.0,-0.0,-0.00025329577364453337,-0.0,-0.0,0.005064620978712887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.9012423257e-314,-0.0,-0.0,-0.0,-0.0002532888156571353,-0.0,-0.0,0.005064493606078323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901243427e-314,-0.0,-0.0,-0.0,-0.00025328973100341223,-0.0,-0.0,0.0050645103623701004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.9012485494e-314,-0.0,-0.0,-0.0,-0.00025329399585588406,-0.0,-0.0,0.005064588434586085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.901235043e-314,-0.0,-0.0,-0.0,-0.00025328273840258064,-0.0,-0.0,0.005064382356103321,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.14475389e-314,-0.0,-0.0,-0.0,0.0003633610124309797,-0.0,-0.0,-0.0019549091222565264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
