period,variable,value
1,Y_6,2.035404639703123
2,Y_6,0.6819324355476404
3,Y_6,0.14448879831802702
4,Y_6,-0.048051216903344136
5,Y_6,-0.10057365178315109
6,Y_6,-0.10043969460049823
7,Y_6,-0.08375402206695295
8,Y_6,-0.06459104943446492
9,Y_6,-0.047790833037306864
10,Y_6,-0.03449456614180831
11,Y_6,-0.024491178109497608
12,Y_6,-0.01717711088749838
13,Y_6,-0.01192285547522902
14,Y_6,-0.008192865755624341
15,Y_6,-0.005568208214513984
16,Y_6,-0.0037348417564881786
17,Y_6,-0.002462942586045566
18,Y_6,-0.0015867444239654224
19,Y_6,-0.0009877993798109341
20,Y_6,-0.0005820232215589759
21,Y_6,-0.00031002822212237405
22,Y_6,-0.0001300557690370571
23,Y_6,-1.2871959367140242e-5
24,Y_6,6.189155804447197e-5
25,Y_6,0.00010834804922017046
26,Y_6,0.00013621179232861815
27,Y_6,0.00015211440375754003
28,Y_6,0.00016053624800111476
29,Y_6,0.0001644639878954716
30,Y_6,0.00016585362491686753
31,Y_6,0.0001659555947470881
32,Y_6,0.00016554218126004123
33,Y_6,0.00016506587774476432
34,Y_6,0.00016476903334697876
35,Y_6,0.00016475921970626024
36,Y_6,0.00016506055224862354
37,Y_6,0.0001656482128726009
38,Y_6,0.00016647129663934727
39,Y_6,0.00016746759577267056
40,Y_6,0.0001685728626465294
1,PH_6,0.07769668565117376
2,PH_6,0.06984238562802357
3,PH_6,0.04226602079097036
4,PH_6,0.015483002192182684
5,PH_6,-0.0047996792238315066
6,PH_6,-0.018317548259529356
7,PH_6,-0.02644340826015895
8,PH_6,-0.0307528577879806
9,PH_6,-0.03256213567078402
10,PH_6,-0.032841614863696994
11,PH_6,-0.03225738827250776
12,PH_6,-0.031243246596878077
13,PH_6,-0.030068153365800064
14,PH_6,-0.028889565414660083
15,PH_6,-0.027792309383081006
16,PH_6,-0.026815604326963307
17,PH_6,-0.0259712206776965
18,PH_6,-0.025255342479662022
19,PH_6,-0.024656102503765116
20,PH_6,-0.024158216892789245
21,PH_6,-0.02374571733377946
22,PH_6,-0.02340346231950508
23,PH_6,-0.023117884258147897
24,PH_6,-0.02287727338580805
25,PH_6,-0.022671793367623306
26,PH_6,-0.022493352310734217
27,PH_6,-0.022335405808922255
28,PH_6,-0.02219273789372777
29,PH_6,-0.022061246017028326
30,PH_6,-0.021937743750449747
31,PH_6,-0.021819787252295764
32,PH_6,-0.021705527035253115
33,PH_6,-0.021593584041179767
34,PH_6,-0.02148294774761234
35,PH_6,-0.021372893506694225
36,PH_6,-0.02126291623619016
37,PH_6,-0.02115267774412624
38,PH_6,-0.02104196524906448
39,PH_6,-0.02093065898211302
40,PH_6,-0.020818707081235472
1,MC_6,0.9512348317140397
2,MC_6,0.3345890321698142
3,MC_6,0.07925632545359704
4,MC_6,-0.019909718420175044
5,MC_6,-0.053219991869165734
6,MC_6,-0.059969125752167715
7,MC_6,-0.05695344012265766
8,MC_6,-0.05112515817908145
9,MC_6,-0.0451866913711701
10,MC_6,-0.0400487231573234
11,MC_6,-0.035899210162370666
12,MC_6,-0.03266008953259189
13,MC_6,-0.030176243221368013
14,MC_6,-0.028288961683046975
15,MC_6,-0.026860754259458226
16,MC_6,-0.02578055077196019
17,MC_6,-0.024961688133071785
18,MC_6,-0.024337802215668017
19,MC_6,-0.02385861186625669
20,MC_6,-0.023486264578674927
21,MC_6,-0.023192383827225094
22,MC_6,-0.022955764022670945
23,MC_6,-0.022760603189118458
24,MC_6,-0.022595160951127357
25,MC_6,-0.022450744724990614
26,MC_6,-0.022320945911613706
27,MC_6,-0.02220106522944713
28,MC_6,-0.022087680652901818
29,MC_6,-0.02197832270332787
30,MC_6,-0.021871230510115188
31,MC_6,-0.021765168639587478
32,MC_6,-0.02165928965114409
33,MC_6,-0.021553031070396158
34,MC_6,-0.02144603827045974
35,MC_6,-0.021338106856332653
36,MC_6,-0.021229139727956325
37,MC_6,-0.02111911518614067
38,MC_6,-0.02100806334005926
39,MC_6,-0.020896048748839456
40,MC_6,-0.02078315773775179
1,L_6,0.5922656252387404
2,L_6,0.1821225794350765
3,L_6,0.028877453779323384
4,L_6,-0.019330141530816032
5,L_6,-0.027403032547391563
6,L_6,-0.02210545351350339
7,L_6,-0.01388618637767949
8,L_6,-0.0063952092060092555
9,L_6,-0.0005776424925609607
10,L_6,0.0036043275649736456
11,L_6,0.006474998723540064
12,L_6,0.008383564287047302
13,L_6,0.009620942593040041
14,L_6,0.010405496688595013
15,L_6,0.010892149765709323
16,L_6,0.011186920697883004
17,L_6,0.011360455646319286
18,L_6,0.01145878453986983
19,L_6,0.011511261968473248
20,L_6,0.011536186755051015
21,L_6,0.011544669921072628
22,L_6,0.01154324254645795
23,L_6,0.011535583539668342
24,L_6,0.011523645277633957
25,L_6,0.011508373898302792
26,L_6,0.011490160601279357
27,L_6,0.011469116968612206
28,L_6,0.01144523694110012
29,L_6,0.011418487133791363
30,L_6,0.01138885289835934
31,L_6,0.011356357913015504
32,L_6,0.01132106865208149
33,L_6,0.01128309083831284
34,L_6,0.011242562204697253
35,L_6,0.011199644102984255
36,L_6,0.011154513362379982
37,L_6,0.011107355099322909
38,L_6,0.011058356757172552
39,L_6,0.0110077034122779
40,L_6,0.010955574253580642
1,Y_7,3.3633553571108483
2,Y_7,1.2476706604150993
3,Y_7,0.3730752963189805
4,Y_7,0.03400839709410646
5,Y_7,-0.0796658132878391
6,Y_7,-0.10278008191242323
7,Y_7,-0.09286756328080226
8,Y_7,-0.0736562348155259
9,Y_7,-0.05429860917912121
10,Y_7,-0.037819516129825974
11,Y_7,-0.02478723331288593
12,Y_7,-0.014878911981018879
13,Y_7,-0.00752545777773074
14,Y_7,-0.002159713629701769
15,Y_7,0.0017020062610995027
16,Y_7,0.004445108127447581
17,Y_7,0.006366055892057259
18,Y_7,0.007688329839984548
19,Y_7,0.008578272813857767
20,Y_7,0.009158618624093947
21,Y_7,0.009519308113899224
22,Y_7,0.009725852074580084
23,Y_7,0.009825678476675724
24,Y_7,0.00985289744452658
25,Y_7,0.009831853913916139
26,Y_7,0.00977976398538896
27,Y_7,0.00970866424355794
28,Y_7,0.009626848510627953
29,Y_7,0.009539923481600562
30,Y_7,0.00945158170109726
31,Y_7,0.009364165371482387
32,Y_7,0.009279075716802674
33,Y_7,0.009197068583215746
34,Y_7,0.009118466471649298
35,Y_7,0.009043309382410858
36,Y_7,0.00897146103126771
37,Y_7,0.008902682666490648
38,Y_7,0.008836683497988175
39,Y_7,0.008773154360111566
40,Y_7,0.008711789457823593
1,PH_7,-0.0023637607818438803
2,PH_7,-0.012588362598439685
3,PH_7,-0.020386665756539794
4,PH_7,-0.025568065056736682
5,PH_7,-0.028554054531993767
6,PH_7,-0.029897779407962302
7,PH_7,-0.03009972938230986
8,PH_7,-0.029557546104307927
9,PH_7,-0.028566574726091448
10,PH_7,-0.02733658943383288
11,PH_7,-0.02601110524010493
12,PH_7,-0.024684510892658156
13,PH_7,-0.02341582167783276
14,PH_7,-0.022239180503627387
15,PH_7,-0.021171644607490415
16,PH_7,-0.020218846080797343
17,PH_7,-0.019379042310484297
18,PH_7,-0.018645971578913196
19,PH_7,-0.01801083402543096
20,PH_7,-0.01746363919307393
21,PH_7,-0.01699409934656192
22,PH_7,-0.016592200411747967
23,PH_7,-0.0162485468473845
24,PH_7,-0.015954550335383098
25,PH_7,-0.015702512654510004
26,PH_7,-0.015485638752317876
27,PH_7,-0.015298005528167239
28,PH_7,-0.015134504189796553
29,PH_7,-0.014990768501714153
30,PH_7,-0.014863097250636765
31,PH_7,-0.014748376398997084
32,PH_7,-0.014644004376552762
33,PH_7,-0.01454782254619514
34,PH_7,-0.014458051906163207
35,PH_7,-0.014373236433968506
36,PH_7,-0.014292193047030811
37,PH_7,-0.01421396788513144
38,PH_7,-0.014137798462066994
39,PH_7,-0.014063081153344316
40,PH_7,-0.013989343458188183
1,MC_7,0.7733614829970957
2,MC_7,0.26734676986887457
3,MC_7,0.059573654614615106
4,MC_7,-0.01978904749867785
5,MC_7,-0.045342020022676094
6,MC_7,-0.04944633400750669
7,MC_7,-0.045866312063591035
8,MC_7,-0.040250049769379244
9,MC_7,-0.03475589592627135
10,MC_7,-0.030080781565944875
11,MC_7,-0.026339309982002058
12,MC_7,-0.023437273029817744
13,MC_7,-0.021224750089378398
14,MC_7,-0.01955456379646932
15,MC_7,-0.018301171228458597
16,MC_7,-0.017363824641672458
17,MC_7,-0.016664106834506146
18,MC_7,-0.016141970580897173
19,MC_7,-0.015751851763028166
20,MC_7,-0.01545935937507719
21,MC_7,-0.015238623782201656
22,MC_7,-0.01507023518922547
23,MC_7,-0.014939665534356893
24,MC_7,-0.014836069963056421
25,MC_7,-0.014751380059943585
26,MC_7,-0.014679618914424876
27,MC_7,-0.014616383968506402
28,MC_7,-0.014558456487978391
29,MC_7,-0.014503506547466294
30,MC_7,-0.014449870092142584
31,MC_7,-0.014396380435800167
32,MC_7,-0.0143422409138067
33,MC_7,-0.014286928681269281
34,MC_7,-0.014230122102613502
35,MC_7,-0.014171646023934796
36,MC_7,-0.014111430607770278
37,MC_7,-0.014049480456211539
38,MC_7,-0.013985851538147886
39,MC_7,-0.0139206340337416
40,MC_7,-0.013853939661664545
1,L_7,1.7779177606219474
2,L_7,0.694105603367702
3,L_7,0.2417308737321866
4,L_7,0.06282292897952058
5,L_7,-0.00020661138738158196
6,L_7,-0.016048776485254743
7,L_7,-0.014156387475868545
8,L_7,-0.006790372455957069
9,L_7,0.0012265042812274246
10,L_7,0.008219129319307612
11,L_7,0.013790931099829104
12,L_7,0.01802316412305326
13,L_7,0.02114206799210374
14,L_7,0.023388312772820215
15,L_7,0.024971957758442773
16,L_7,0.026062085823044624
17,L_7,0.026789354307481642
18,L_7,0.02725242952923326
19,L_7,0.027524769379954055
20,L_7,0.027660539578942777
21,L_7,0.02769938866650729
22,L_7,0.02767015572494155
23,L_7,0.027593688962513532
24,L_7,0.02748496190261373
25,L_7,0.027354649876573024
26,L_7,0.02721029821370191
27,L_7,0.027057184342223407
28,L_7,0.02689895173221196
29,L_7,0.026738074427792077
30,L_7,0.026576196160860703
31,L_7,0.026414376854762004
32,L_7,0.026253270918836245
33,L_7,0.026093255444343297
34,L_7,0.025934521719223256
35,L_7,0.02577713998430914
36,L_7,0.02562110475456654
37,L_7,0.02546636609837703
38,L_7,0.025312850835601662
39,L_7,0.02516047655399447
40,L_7,0.025009160558583356
1,Y_8,2.6643795928498446
2,Y_8,0.9552514191858331
3,Y_8,0.2580829941950115
4,Y_8,-0.004819237888816707
5,Y_8,-0.0868190252428752
