period,variable,value
30,Y_8,0.0141042652207566
31,Y_8,0.013893398844088104
32,Y_8,0.013652933782332819
33,Y_8,0.013392888962564905
34,Y_8,0.013121274345450133
35,Y_8,0.012844429926625817
36,Y_8,0.012567312728343143
37,Y_8,0.01229373917829599
38,Y_8,0.012026589318761702
39,Y_8,0.011767978433207572
40,Y_8,0.011519400917966537
1,PH_8,-0.031778372726165814
2,PH_8,-0.06934530769597065
3,PH_8,-0.09827550364783237
4,PH_8,-0.1202597191794558
5,PH_8,-0.13671220963099623
6,PH_8,-0.14874092614123788
7,PH_8,-0.15722591980723222
8,PH_8,-0.16287397472157808
9,PH_8,-0.1662574923390381
10,PH_8,-0.16784280210828714
11,PH_8,-0.1680112571406844
12,PH_8,-0.16707531243867052
13,PH_8,-0.16529103827516298
14,PH_8,-0.16286804137973987
15,PH_8,-0.15997745561167487
16,PH_8,-0.15675846078927136
17,PH_8,-0.15332365452515723
18,PH_8,-0.14976351261188248
19,PH_8,-0.14615011298443076
20,PH_8,-0.1425402565139755
21,PH_8,-0.13897808843186765
22,PH_8,-0.13549730291510503
23,PH_8,-0.13212299761965973
24,PH_8,-0.12887323299570172
25,PH_8,-0.12576034192609434
26,PH_8,-0.12279202784677115
27,PH_8,-0.11997228353164414
28,PH_8,-0.11730215781211047
29,PH_8,-0.1147803934127373
30,PH_8,-0.11240395564961628
31,PH_8,-0.11016846883125926
32,PH_8,-0.10806857472983888
33,PH_8,-0.10609822538061842
34,PH_8,-0.10425092066229148
35,PH_8,-0.10251989956444045
36,PH_8,-0.10089829272242233
37,PH_8,-0.09937924266302285
38,PH_8,-0.09795599722947966
39,PH_8,-0.09662198081925483
40,PH_8,-0.09537084735281684
1,MC_8,-0.15628146735854834
2,MC_8,-0.18922473406019213
3,MC_8,-0.2068453658739827
4,MC_8,-0.21439649081294704
5,MC_8,-0.2156511125919444
6,MC_8,-0.21303682000660826
7,MC_8,-0.20811649630452234
8,MC_8,-0.20189599805983055
9,MC_8,-0.19502140486843908
10,MC_8,-0.1879057273547311
