variable,ss_value
CHs_f_5,2.954412901866667e-39
CFs_f_5,1.634475703084084e-45
L_f_5,0.028873999083180852
Y_f_5,0.09994839539992925
M_f_5,0.057575333623453115
V_f_5,0.014230563428601767
MC_f_5,0.7055898412503523
PL_f_5,0.6879824257800571
PIV_f_5,0.47885972588543346
VOil_f_5,0.0005934144949726938
VNon_f_5,0.013637148933629075
P_f_6,0.81156847231536
PM_f_6,0.7800307781957558
PH_f_6,0.7984500486813411
Cg_f_6,0.0
Cs_f_6,0.05593816407726127
CHg_f_6,-8.512610977774404e-40
CFg_f_6,0.0
CHs_f_6,0.056713658168968555
CFs_f_6,0.00023937538816847504
L_f_6,0.030187626223355236
Y_f_6,0.08449319255423726
M_f_6,0.04539706137574408
V_f_6,0.009475784800761618
MC_f_6,0.718605043813207
PL_f_6,0.6879824257800571
PIV_f_6,0.47885972588543346
VOil_f_6,0.0007514297347003962
VNon_f_6,0.00872435506606122
P_f_7,0.9289340619969264
PM_f_7,0.7719671453752277
PH_f_7,0.7711595410096928
Cg_f_7,0.0
Cs_f_7,0.08104380337269528
CHg_f_7,7.820064008669239e-39
CFg_f_7,0.0
CHs_f_7,0.09227557739441831
CFs_f_7,0.008614542147609906
L_f_7,0.0971395471527876
Y_f_7,0.34168272094634955
M_f_7,0.17568970268105333
V_f_7,0.0724339794163699
MC_f_7,0.6940435869087236
PL_f_7,0.6879824257800571
PIV_f_7,0.47885972588543346
VOil_f_7,0.02704684791407252
VNon_f_7,0.04538713150229739
P_f_8,0.8062706697391893
PM_f_8,0.7991541747875415
PH_f_8,0.8062706697391503
Cg_f_8,0.0
Cs_f_8,0.0569474693727366
CHg_f_8,-9.975845930397773e-39
CFg_f_8,0.0
CHs_f_8,0.05694746937273935
CFs_f_8,1.634475703084084e-45
L_f_8,0.06134515649235713
Y_f_8,0.17614606672778946
M_f_8,0.09346062715934773
V_f_8,0.022815501902846865
MC_f_8,0.7256436027652352
PL_f_8,0.6879824257800571
PIV_f_8,0.47885972588543363
VOil_f_8,9.810665818224151e-5
VNon_f_8,0.022717395244664627
P_f_9,0.8578244194651213
PM_f_9,0.7899388023065533
PH_f_9,0.8578244194651086
Cg_f_9,0.0
Cs_f_9,0.10298955286710199
CHg_f_9,8.88500992196508e-40
CFg_f_9,0.0
CHs_f_9,0.1029895528671035
CFs_f_9,1.634475703084084e-45
L_f_9,0.019550875136773525
Y_f_9,0.1528946322232361
M_f_9,0.1304891993273783
V_f_9,0.003157361110699438
MC_f_9,0.7720419775185977
PL_f_9,0.6879824257800571
PIV_f_9,0.47885972588543335
VOil_f_9,0.00014176551387040475
VNon_f_9,0.003015595596829033
P_f_10,0.8098063694531731
PM_f_10,0.788184265077273
PH_f_10,0.7941563936326168
Cg_f_10,0.0
Cs_f_10,0.02159545570835618
CHg_f_10,-1.0154372519752555e-37
CFg_f_10,0.0
CHs_f_10,0.02195224028217826
CFs_f_10,0.00011407434315035213
L_f_10,0.24467356749620425
Y_f_10,0.4678133438602165
M_f_10,0.18745427719505406
V_f_10,0.03818578053639757
MC_f_10,0.7147407542693551
PL_f_10,0.6879824257800571
PIV_f_10,0.47885972588543335
VOil_f_10,0.002417159907953966
VNon_f_10,0.035768620628443604
P_f_11,0.7768835835007766
PM_f_11,0.7707989672206091
PH_f_11,0.7767520157835557
Cg_f_11,0.0
Cs_f_11,0.13471374327618293
CHg_f_11,-2.6833906786840762e-39
CFg_f_11,0.0
CHs_f_11,0.1347345930168489
CFs_f_11,3.19279638390318e-6
L_f_11,0.09687235883338574
Y_f_11,0.1425148673798231
M_f_11,0.03729186286491984
V_f_11,0.00884982982075958
MC_f_11,0.6990768142052002
PL_f_11,0.6879824257800571
PIV_f_11,0.47885972588543346
VOil_f_11,0.0003460283459916996
VNon_f_11,0.008503801474767881
P_f_12,0.7691453246501387
PM_f_12,0.7709743544556807
PH_f_12,0.7691453246501454
Cg_f_12,0.0
Cs_f_12,0.0012570382362808033
CHg_f_12,-2.9256379571138712e-40
CFg_f_12,0.0
CHs_f_12,0.0012570382362807923
CFs_f_12,1.634475703084084e-45
L_f_12,0.0015862193208874427
Y_f_12,0.002216755176154933
M_f_12,0.0004695181853216271
V_f_12,0.00016962936241653016
MC_f_12,0.692230792185131
PL_f_12,0.6879824257800571
PIV_f_12,0.47885972588543346
VOil_f_12,7.582432500018896e-6
VNon_f_12,0.00016204692991651125
Ygap,-1.3024358698167175e-14
Ngap,1.2859681831281754e-14
GDPgap,-3.033438806703205e-14
Cgap_g,-3.9851855591600836e-14
Cgap_s,-1.578372993959892e-14
Ygap_g,-1.46147402333775e-14
Ygap_s,-9.785916466376304e-15
Y_g,2.332841395101415
Y_s,1.3677615788677935
Ygap_1,-1.2756111955614451e-14
Lgap_1,1.6598667754315572e-14
Ygap_2,-3.753241303373493e-15
Lgap_2,2.5275834506554547e-14
Ygap_3,-2.0980982396361653e-14
Lgap_3,1.942282594755716e-14
Ygap_4,-1.648760889597418e-14
