c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
9.3406141e-316,0.0,0.0,0.0,2.602319996825765e-5,-0.0013282534001882674,3.0361656359289303e-5,-0.0027875838999612905,7.9640849254274e-6,-3.112248175091341e-5,2.086019153585521e-5,1.6768691414315001e-6,3.9037313541893626e-5,3.111805558880442e-5,0.00035391265687273314,3.3314993430631082e-6,2.1159616459421767e-7,0.0
1.0359589e-315,0.0,0.0,0.0,5.205716521330932e-5,8.650300087370415e-5,-0.010512619100191559,-0.0007721797740986529,-0.00013354127662517506,0.0001545642501751112,0.00014581652112397478,1.0458551445734945e-5,0.00012020627906419659,0.0003002407685665628,0.0011673711575140105,1.2114380710438877e-5,6.521504875550568e-7,0.0
2.49912023e-315,0.0,0.0,0.0,0.00010792253502017511,-0.00029686346328290793,-0.0010106774215790438,-0.016437995093448548,-2.3393257768951e-5,-0.00037126050905081804,5.3321750946189634e-6,-1.8196442149542017e-6,0.00010736601260280208,-0.000164481823163015,0.0009348725588326038,7.827906038679031e-6,6.057620270315104e-7,0.0
4.08903684e-316,0.0,0.0,0.0,1.4276320861446347e-5,-5.898163810185155e-6,-0.0010874487604570083,-0.0005192261760900988,-0.0009601440952516517,8.273590862122252e-8,9.183071476985865e-6,4.407192364657778e-7,1.6568725157987817e-5,-3.957630023749089e-5,0.00016787676807806967,1.5924224852420718e-6,2.3080880027217182e-8,0.0
-1.179200973e-315,0.0,0.0,0.0,-5.883507699771349e-7,-3.0964062541184514e-6,-4.0900863288296045e-5,-0.00016805395673093345,-1.6347078554107073e-8,-0.003282176361304842,-5.876985980835286e-5,-1.4415569651605152e-6,-1.6103695093468462e-5,-0.0028335023983231335,-0.00011638988160929548,-7.76683079106257e-8,3.771132500524843e-8,0.0
-1.01468875e-315,0.0,0.0,0.0,2.5418773384929947e-6,2.920074704702927e-6,-0.0002108215343142533,-8.787723264281362e-5,8.103183921474264e-6,4.3830870690889546e-6,-0.0022640567932399594,-1.158479932201766e-6,2.1617588545740934e-5,3.4990283628653626e-5,0.00014309828186931365,2.2338645511896674e-6,1.0491257200328652e-7,0.0
-1.604796694e-315,0.0,0.0,0.0,9.573410918337882e-5,-0.00015121561230009386,-0.0017873091510563802,-0.002348971727384935,-8.853039667596177e-5,-0.00011513732249594433,-0.0002493494039811332,-0.00018545824946317605,-4.735680130061599e-5,-0.0001378478777142522,-0.000352773104247723,2.702147808657978e-6,6.541965155444979e-8,0.0
-1.815343975e-315,0.0,0.0,0.0,-2.3800427569230204e-6,-7.324107458892275e-5,-0.0007621167156979662,-0.000698389785067876,-0.00011057684761022125,-8.873902402948893e-5,-9.9640864883424e-5,-5.3653038012428755e-6,-0.0019112780055460378,-0.0007842687822044619,-0.0004547098989249679,1.0000751827639425e-6,-1.4288386861342263e-8,0.0
-7.17954907e-316,0.0,0.0,0.0,-1.9325028473259587e-7,9.013984372813227e-6,9.705655710949066e-5,6.336184137093586e-5,5.4113904249494566e-6,4.489156286050155e-6,-2.81079083664489e-5,7.139356441542072e-9,-2.5390417758220317e-6,-0.001891099317599914,1.8130690953883635e-5,9.326030825209753e-7,7.970974225322727e-8,0.0
-2.17565295e-315,0.0,0.0,0.0,5.6965805949204734e-5,-0.0010889624848009836,-0.011922698471175436,-0.00895208431963547,-0.0005675466317481645,-0.0009246826861207042,-0.0007764962674500372,-5.792849581212843e-5,-0.0005824220201685684,-0.0018595758555711407,-0.023673392224916906,-1.633456802188292e-5,-9.539230863445374e-7,0.0
-5.035789663e-315,0.0,0.0,0.0,-2.5562448851379415e-5,6.378655672642634e-5,0.0006056354725554441,0.0006842425327780246,4.870848286844256e-5,0.00011379353744075729,7.480505987859846e-5,4.52797371646701e-6,5.090942326559196e-5,0.00017832015478799063,0.0004974692682679525,-0.0002374797721613099,2.7314170846039907e-7,0.0
